long,lat,demolition
-83.2118493395,42.3423529908,1
-83.024947557,42.3860087082,1
-83.1275746247,42.3064569862,1
-83.1738910061,42.4155653244,0
-83.0040045499,42.4398754971,1
-83.2358661042,42.3466982153,0
-83.106242216,42.2969053665,0
-83.2067128701,42.3691735106,1
-83.0238494772,42.3816917007,0
-83.1205590801,42.3700911475,1
-83.1863483135,42.4043265496,0
-82.9799642485,42.3637012974,0
-83.0377879738,42.3680731385,1
-82.9941927713,42.428171074,0
-83.2208789995,42.3740203743,1
-83.096719454,42.3090007447,1
-83.1373614532,42.3792925826,0
-82.9908921722,42.4186062548,1
-82.9396533568,42.3987596845,1
-83.192830414,42.3942965344,1
-83.025934791,42.3973073149,1
-83.2697064013,42.4114590118,0
-83.1175077903,42.3534927817,1
-83.1184680241,42.3679191024,0
-83.0087985529,42.4411520991,1
-83.1866332823,42.4273607835,0
-83.2091185257,42.4108930068,0
-83.1722364811,42.3740684093,1
-83.1136859017,42.4379313823,1
-83.0065282194,42.4351943071,0
-83.0112323201,42.4274297292,1
-82.9919246805,42.4258687974,0
-83.06798687,42.4420650299,1
-83.1821020568,42.42719104,0
-82.9867519009,42.385830331,1
-82.9835453859,42.3961716397,0
-83.0069278261,42.4445645555,0
-83.2560158959,42.4000800198,0
-82.9462177355,42.4223445138,0
-83.2294256081,42.3378190802,1
-83.0570591014,42.4166969313,0
-83.0375401294,42.3557026932,0
-83.0265896674,42.3565592199,1
-83.205238767,42.4097844028,0
-83.2118260277,42.3936905193,0
-83.101367962,42.3708761393,1
-82.9742063411,42.4063991975,1
-82.9295392704,42.4203896184,0
-83.2027596779,42.3744026609,1
-82.9861263621,42.438877161,1
-83.1188504465,42.2920853196,1
-83.1990461141,42.3982791633,1
-82.9519637828,42.4192361268,0
-83.2097104,42.3674964,1
-83.2641508735,42.4037322805,1
-82.9862831217,42.4151004416,1
-82.9905689126,42.4408200775,1
-82.9760279319,42.4318487454,0
-83.2277214415,42.3561731507,0
-83.0060753301,42.4350912373,1
-83.2710493318,42.4397454207,0
-82.9807575274,42.4251840257,1
-83.146267666,42.2920353456,1
-83.1837581951,42.390727513,1
-83.101370655,42.444478253,1
-82.9415842429,42.4219718002,1
-83.0355886468,42.3677186051,1
-83.1071462155,42.3743252322,0
-83.090953711,42.4303130985,0
-82.9567908982,42.4166698032,1
-83.1239363821,42.2914711033,1
-83.2309141076,42.3447940074,1
-82.9591417376,42.4004799809,1
-83.1104576065,42.4326698297,1
-83.2547759681,42.3928451305,0
-82.947969957,42.4495985424,0
-83.0552960524,42.3793618821,0
-83.0914464001,42.445400392,0
-83.2089206512,42.4323448745,0
-83.1439517654,42.4318025405,0
-83.2029934928,42.3490293411,1
-83.0025528087,42.3815764203,0
-83.1989561899,42.3960263037,0
-83.0931455963,42.374532293,1
-83.230196626,42.3910684217,1
-82.9510029749,42.4289774307,0
-82.9680457603,42.403924713,0
-83.1051770842,42.3686478805,0
-83.1070235264,42.4341174675,1
-82.981601257,42.3797903152,0
-83.0562484423,42.343339648,1
-82.9510549704,42.4196287743,0
-83.1207071087,42.3240900089,1
-83.2027978031,42.3752698837,0
-83.1220066429,42.3010669411,1
-83.156146936,42.3992401747,0
-83.0839892122,42.3797153918,1
-83.2330073706,42.4303352133,0
-83.1266722644,42.3097355291,1
-83.0416005026,42.335562912,1
-83.2854542394,42.4346843294,0
-83.0229921491,42.4319852994,0
-83.0302870966,42.4418764563,0
-83.0073504081,42.3617411221,0
-83.1462788308,42.2892189023,1
-83.1242300423,42.3085617394,1
-83.0176508046,42.3736808983,0
-83.106628347,42.3137900833,1
-83.2569837233,42.4122863471,0
-83.0380028816,42.3538744161,1
-82.9377269903,42.3640819577,0
-83.1245443543,42.3508068108,1
-83.2561491754,42.3956173304,1
-83.1746267545,42.4215498461,0
-83.2683033222,42.4112804427,0
-83.1933312397,42.3974146637,1
-83.0976698282,42.3859542761,1
-83.079253486,42.34655558,0
-82.9664822347,42.44156367,1
-83.1081141008,42.3378647272,0
-83.1525604007,42.2757630733,0
-83.1260566102,42.3819369335,1
-83.213614852,42.3499012735,1
-82.9914809436,42.3919610606,1
-83.157102569,42.3812690852,1
-83.1575888987,42.3961502423,0
-82.9762989973,42.4117274914,0
-83.2363371998,42.3592235467,0
-83.207693532,42.3902212876,0
-83.1500379712,42.3539734955,1
-83.2301387001,42.3842996654,1
-82.9744777773,42.4303573622,1
-83.0272311853,42.3721384347,0
-83.1405695989,42.3343005366,1
-83.188024074,42.3589874609,0
-83.2124982192,42.3759018031,0
-82.9514101139,42.4105965044,1
-83.1423195049,42.4190579935,0
-83.114787532,42.3551004114,1
-83.1182502692,42.3061695823,1
-83.2625023351,42.434377565,0
-83.0065495999,42.4359048379,1
-83.097718155,42.3653104002,0
-83.1480549602,42.2909220499,1
-82.9697813498,42.4221177167,1
-82.9924936572,42.4246168818,1
-83.2243663741,42.3538818474,1
-83.2306186653,42.3903888031,1
-83.1674306193,42.3767185029,0
-83.0528929611,42.3490882985,0
-83.2124665575,42.3400381773,1
-83.0732666059,42.3300869742,1
-83.2481913095,42.3913555168,0
-83.2792020671,42.4358610749,0
-82.9913150574,42.3711745402,1
-83.0044868158,42.3756947578,0
-83.1477769163,42.2868229865,1
-83.0638722719,42.4169430981,1
-82.9912084075,42.376744765,1
-83.2796153396,42.435436858,0
-83.1534726739,42.3298423907,0
-83.2273842889,42.3470523597,0
-83.1913361057,42.3950785475,1
-83.0457538,42.331427,1
-83.136262541,42.4090395423,1
-83.2525942332,42.3936235717,1
-83.0508713588,42.4214510139,0
-83.2309982123,42.3333434371,0
-83.0887809426,42.3167577794,0
-83.0228262034,42.3723689208,1
-83.0032846988,42.4394646041,1
-82.933498078,42.4060490608,0
-83.0722832311,42.3461555507,0
-82.9742334894,42.4440307221,0
-83.1335328931,42.3019995877,1
-83.0698828066,42.3486299907,0
-83.0846480584,42.3643913643,1
-82.9704111995,42.4446497098,1
-83.0759059222,42.4192332069,0
-83.1238033847,42.3931079261,0
-83.1451603268,42.3294919179,0
-83.0110729827,42.3865067951,1
-83.0008824298,42.413464718,1
-83.1124454177,42.3229631466,0
-83.1898082493,42.3569982799,0
-83.0151425359,42.3625878637,1
-83.2578565916,42.3503133355,1
-83.1031408726,42.3465193559,0
-83.0909231793,42.3729759281,0
-82.9441376366,42.381370128,0
-83.1219157493,42.3257945241,1
-83.098710638,42.3658384724,1
-83.2043160928,42.3827111111,0
-83.1880015452,42.4327133961,0
-83.1111277476,42.3490161484,1
-83.2278245054,42.3455360756,1
-83.0706628982,42.4193272767,0
-83.0993677681,42.339822887,1
-83.1538924058,42.4452072838,1
-83.2311804096,42.3381683895,0
-82.9725852236,42.4107074635,1
-83.1411693899,42.3392328052,0
-83.0709865673,42.4279476477,0
-82.945393408,42.449117401,0
-83.0175286027,42.3847566818,1
-83.1343643919,42.3044573065,1
-82.935243848,42.3985067947,1
-82.9999239232,42.416652001,0
-83.1109701892,42.4294659303,1
-83.145213655,42.2918791402,1
-83.0069183204,42.4225521253,0
-83.2154895695,42.3406100247,1
-83.2371729361,42.3486688709,1
-83.0891158573,42.3445982944,0
-83.1531852005,42.3681086902,0
-82.9782170213,42.400935971,0
-83.0196718275,42.3971479553,0
-83.2194814166,42.3499939613,1
-83.0135025253,42.3699077035,1
-82.9211131304,42.4175541378,0
-82.9388700796,42.4275108476,0
-83.1934373714,42.4405586861,0
-83.1349083519,42.3904976808,0
-82.9730422353,42.4449703885,0
-83.1939459541,42.440582498,0
-83.1709111308,42.4281107576,0
-83.0058891376,42.396726875,0
-83.2261250076,42.4116296722,1
-83.0738964961,42.3863120185,1
-83.0990942396,42.3115824319,1
-82.9832333988,42.4177928378,0
-82.9819044103,42.3793045813,1
-82.9605955051,42.4111385049,0
-82.9696570365,42.4265953451,1
-83.142278627,42.4179651087,1
-83.1629021845,42.4342681984,0
-83.1964683849,42.3651510071,0
-83.1509054402,42.3820927829,1
-83.2412595565,42.4237101471,1
-83.1439467369,42.3346682441,1
-83.2359747545,42.3760783191,1
-83.1754877247,42.4101463878,0
-83.1075135866,42.3709791328,1
-83.1109341235,42.298295623,0
-83.2648910915,42.4050140658,0
-83.2035675935,42.3494969074,1
-83.0230672143,42.4350526454,0
-83.062987329,42.3317730424,0
-82.9561717507,42.4018466494,1
-82.9674985194,42.4266220972,1
-83.1332162459,42.3004266866,0
-83.0784829313,42.4312179594,0
-83.2224172555,42.3459629286,0
-83.2723422058,42.4387041369,0
-83.1269540574,42.3395822506,1
-83.1512119665,42.4241490642,0
-83.2289393936,42.3427091137,1
-83.1518231167,42.3747508377,1
-83.1931411974,42.3921744542,1
-83.0739747488,42.4227790198,1
-83.0382718894,42.3670277218,0
-83.022765059,42.4043874382,0
-83.2520238218,42.3973631247,1
-83.0702353695,42.3843265348,0
-83.0202014706,42.3609469638,1
-83.0721970824,42.4212388267,1
-83.247764585,42.3964938771,1
-83.1045436552,42.4361098181,0
-83.1454138311,42.2931481191,1
-82.9741235664,42.4184033635,1
-83.12668939,42.3850057656,0
-82.9967363772,42.4276616156,0
-83.096337274,42.3137874665,0
-83.2514183777,42.3960080602,1
-83.1361309908,42.4380190241,0
-83.2475841533,42.4002821159,1
-82.9350372791,42.3673931167,0
-83.146531374,42.3276164972,0
-83.0989483284,42.4371363328,0
-83.2007006963,42.3692576167,1
-83.1437140157,42.2915048803,1
-83.2394416768,42.4276024567,1
-83.1496330877,42.4275307771,1
-83.1221972635,42.3658135696,1
-83.0705839955,42.4051158854,0
-82.948396037,42.4112966067,0
-83.1567075702,42.3522340682,0
-83.013836404,42.398299518,1
-83.1374671097,42.3265961425,0
-83.0326540965,42.4376742266,0
-83.1041719155,42.3403910475,1
-83.165263939,42.4124645367,0
-83.0299671268,42.447522329,1
-83.1059776367,42.434342896,0
-82.9821754684,42.430355109,1
-83.1550158103,42.4015978211,1
-82.9626849095,42.391888442,0
-82.9539119134,42.3660978517,0
-83.1236177628,42.3516330517,0
-83.075731538,42.3397110931,1
-83.2267774633,42.3998944294,0
-83.0379318483,42.3701034008,1
-83.1432730823,42.362535138,1
-83.2210474071,42.4340326566,1
-83.1346150453,42.3931441413,1
-83.1227131655,42.3723400129,1
-83.2466278263,42.3971544929,1
-82.9729482051,42.4405744888,1
-83.0846021303,42.3417112822,0
-83.146142344,42.2834613164,1
-83.1602086013,42.3981800546,0
-83.1087754354,42.2969906814,1
-83.0617686241,42.4078439978,0
-83.1050974972,42.3467448104,1
-83.0963075311,42.4343242566,1
-83.0517224,42.4339592,1
-82.9533707717,42.4025376804,1
-83.15139944,42.3827006589,0
-83.2661618592,42.421613921,0
-83.1332692775,42.3047799933,0
-82.9156596667,42.4145686198,0
-83.2606963491,42.4151875044,1
-83.0845719666,42.3647281053,1
-82.9544361671,42.3774861168,0
-83.2175654888,42.4313106445,0
-83.0995795717,42.3852576525,1
-83.1249221341,42.369144985,1
-83.1237460518,42.313612725,0
-83.1090072877,42.3309522091,0
-83.1029538711,42.4355066594,0
-83.0796526,42.4384783,1
-82.9834921115,42.3678135847,1
-83.2551478675,42.419897298,0
-83.2368675886,42.3405731902,1
-83.0150296189,42.3691596451,0
-83.1502080381,42.3777454875,0
-83.2438228449,42.3954827984,0
-83.1773931856,42.3886891299,0
-83.2526671749,42.4083419313,0
-82.9408171375,42.4313409562,0
-83.2705543994,42.403493278,1
-82.9845500545,42.3662707216,0
-83.1570978686,42.2599722355,1
-83.2277523863,42.3573054279,0
-82.9495572105,42.3913441533,0
-83.008588502,42.3786303381,0
-83.1766509138,42.3601895036,1
-82.9195639916,42.4087943466,1
-83.2207482677,42.3516803615,1
-82.9975871117,42.356886748,1
-83.0740309849,42.3188930737,0
-83.078126001,42.3847681893,1
-83.1480549602,42.2909220499,1
-82.9738815944,42.4047629854,0
-82.9758062626,42.424059078,1
-82.9908932272,42.4259897858,1
-83.2071488724,42.434472685,0
-83.2334582785,42.3985086706,0
-83.0552742153,42.3406270899,1
-83.2236263262,42.3313669092,0
-82.9842501471,42.3847153728,0
-83.1518557931,42.2688056179,0
-83.1722742399,42.4354570346,0
-83.0082823201,42.3855663077,0
-83.1447929609,42.2826465828,1
-82.984372842,42.4363452241,1
-82.971727273,42.4282899669,1
-83.2412759961,42.3998561905,1
-83.2278236938,42.419658521,0
-83.0926125833,42.4259451534,1
-83.2293812575,42.3890979977,0
-83.2155915627,42.4176671567,0
-83.0153844698,42.414403508,1
-83.1220066429,42.3010669411,1
-82.9540557125,42.443183287,1
-83.2531144721,42.4299017399,1
-83.0855560357,42.4302345426,0
-82.9396108017,42.4114019521,0
-83.1303148736,42.4335297935,0
-83.1720353542,42.4074457193,1
-82.917752816,42.4159564379,1
-82.9913637723,42.3736168382,0
-83.0422661402,42.4302415808,1
-83.0395862822,42.3633835831,1
-82.9620759623,42.3987751732,0
-82.9664318008,42.3940421613,0
-83.1276947569,42.3156530758,0
-83.2542079116,42.4260551704,0
-83.0676978545,42.4102039191,1
-83.1721132661,42.4177608196,0
-83.1007338785,42.3179567606,0
-83.042982758,42.4326400108,0
-83.0962552185,42.3433479048,1
-83.0883386656,42.3665077983,0
-83.2302979492,42.4185546316,0
-83.2820561521,42.4157440631,1
-83.0361216968,42.3464026667,0
-82.9831561656,42.4398194123,1
-83.1989151961,42.3409100845,1
-83.1422789585,42.350354216,1
-83.2507590812,42.3940339518,0
-83.1416077803,42.2797795464,0
-83.1298957767,42.3067392676,1
-82.9636877635,42.4393140618,1
-83.0100591893,42.4195454533,0
-83.1289576004,42.4098936929,0
-82.9557972678,42.4020954648,1
-83.217294447,42.3924795029,1
-83.2357675159,42.3439828271,1
-83.2569363838,42.4211105316,0
-83.2053680896,42.3440606003,1
-83.195918602,42.3859845277,0
-82.9603841618,42.4023294074,1
-83.0924175238,42.3137512655,1
-83.1764609002,42.3800651512,0
-83.0953556725,42.4268950451,1
-83.0332580137,42.4364094295,1
-83.1139946282,42.3963455885,0
-82.9928305484,42.3690085094,1
-83.1413421018,42.437218847,1
-83.1119476932,42.4349347978,1
-83.0632239132,42.440175666,0
-83.0584741408,42.380752235,0
-83.1320258214,42.3403125925,1
-83.135321945,42.4104654527,0
-83.1467265686,42.2797750048,0
-82.9451236795,42.4459763546,0
-83.260684799,42.4230488887,0
-83.1986342747,42.4378545644,0
-82.9541401686,42.3807142861,0
-82.9452246394,42.3931626117,0
-82.9427676706,42.4141877709,0
-83.1166168338,42.4186673879,0
-83.0280141144,42.447129505,0
-83.2409132993,42.4018708195,1
-83.1530428918,42.3787600327,1
-83.1478859285,42.2918491276,1
-83.2117162869,42.3437369282,0
-83.2186877535,42.3630581438,0
-83.1156732733,42.3458040417,0
-83.1607243008,42.3548208284,0
-83.0614821184,42.36499594,0
-83.1693210136,42.3844362093,1
-82.9815605523,42.3972049106,1
-83.1901705949,42.4284858044,0
-83.2013359989,42.4064307678,0
-82.9606699449,42.4262031264,1
-83.0571824462,42.4359537074,1
-82.9531724725,42.4062246467,1
-83.1515801651,42.2869432637,1
-83.0953650214,42.3047413077,0
-82.9759464988,42.4078309725,0
-82.9899600987,42.3960681592,0
-82.9544499141,42.3952262925,0
-82.9710819114,42.4188965678,1
-83.2270085686,42.4144775428,1
-83.2481821988,42.4422670722,0
-83.1772170851,42.4183354479,0
-83.2368840404,42.3409573464,1
-83.2403382597,42.3878580175,1
-83.1426295773,42.3618938191,1
-83.0951064935,42.4280352674,1
-83.1063790284,42.4311864248,0
-82.9506758433,42.3912324351,1
-83.2483959706,42.3974546902,1
-82.9480415344,42.4291665847,0
-83.0858853975,42.3630492938,1
-83.2312819646,42.3416222301,1
-83.0858003936,42.3843155544,0
-83.0525512048,42.4329044765,0
-83.088854639,42.3897902164,1
-83.1519499374,42.3789715586,0
-83.0250539794,42.3524199661,1
-83.0034805373,42.3820537969,0
-83.1265879153,42.302425766,1
-83.1613379657,42.3583580369,0
-83.1450165555,42.4009447816,0
-83.1105697908,42.43577125,1
-82.949646011,42.3620946141,0
-83.1485934107,42.2916128618,1
-82.9658999999,42.3955373926,1
-83.0222955497,42.3839509892,1
-83.0822491007,42.3916785162,1
-83.2317296378,42.3713297664,0
-83.0083216902,42.4006206283,1
-83.1364764358,42.3268314073,1
-83.1751387925,42.44159174,1
-83.0041844899,42.366546043,0
-83.0695831444,42.3262481202,1
-83.2599290685,42.4129988976,1
-83.2716051373,42.4103795681,0
-83.1390087042,42.3817778155,0
-83.0656414574,42.3612781059,0
-82.9565791558,42.3950709073,0
-83.1276926983,42.3391576822,1
-83.135387719,42.3752964658,0
-83.2410160922,42.3760950485,1
-83.0071311353,42.4358600212,1
-83.1745128491,42.3568533191,0
-82.9703839895,42.4204510858,1
-82.9861751074,42.4004561845,1
-83.2777482083,42.4093194806,0
-83.1059552891,42.331928012,0
-83.1079718011,42.3314964231,1
-83.136637554,42.4263360275,0
-83.0026999042,42.3809628573,1
-82.9917326004,42.4171653411,1
-83.069513025,42.3306469099,0
-83.1451954205,42.2899622814,0
-83.1960437604,42.3555240362,0
-82.9509924918,42.3893554957,1
-83.0419194257,42.43286431,0
-83.1411876968,42.3651845889,1
-83.2533448714,42.4353587908,0
-83.0293493789,42.4035442253,1
-82.9301553753,42.4196064099,0
-83.2187282822,42.396660129,0
-83.0845719666,42.3647281053,1
-83.0229170019,42.4382222739,0
-83.1511327873,42.3596213014,0
-82.9592637268,42.3944656241,1
-83.1316709374,42.4018314686,0
-83.2317701777,42.3886451037,1
-83.1915854647,42.3886221467,0
-83.1624914949,42.401205502,0
-83.2368614145,42.3615696698,0
-83.1326038256,42.3147399981,0
-83.130494645,42.3366669416,1
-83.1832262559,42.4324211252,0
-83.2420477996,42.4365636095,1
-83.1533946742,42.3753826948,0
-83.0663854318,42.4249030344,1
-83.1537135033,42.3526826973,1
-83.0527055392,42.3452694662,1
-82.9695417173,42.4237117474,1
-83.0967290945,42.4338290261,1
-83.0007200713,42.36520459,0
-82.9730767919,42.4311575667,1
-82.9457710449,42.4121858072,1
-83.0334872841,42.3719901766,0
-82.9810232156,42.4010029361,0
-82.9465550984,42.3923521132,0
-83.1154391537,42.3569565852,1
-82.970621491,42.3635979179,0
-83.1228801547,42.3101560066,1
-83.0997801863,42.4427960419,1
-83.0422717912,42.3957326138,1
-82.9610754189,42.4156033191,0
-82.9541543597,42.4255545132,1
-82.925838786,42.4058218119,0
-83.1312406517,42.3313928424,1
-83.2402596307,42.4248809371,0
-83.1052596331,42.3231495698,1
-83.0114492606,42.3877672007,1
-83.1533623147,42.434202132,0
-82.9722086797,42.4277006239,0
-83.1833595262,42.4286260324,0
-83.0851473415,42.4393383742,1
-83.1544958972,42.3719822317,0
-83.090894341,42.3415487462,1
-83.1538511704,42.3721906962,1
-83.1170411905,42.3322665704,0
-82.9560545412,42.4004137283,0
-83.2226753765,42.3538869854,1
-83.1858929521,42.3935745057,0
-83.0951699582,42.3038374957,1
-83.115047978,42.3894685556,0
-83.1097489618,42.3509970328,1
-83.0306096866,42.3601458037,1
-83.1939230762,42.3956571228,1
-83.0121915744,42.3766755809,0
-82.9986729173,42.388853487,0
-83.0618007754,42.4209443214,1
-83.1296585457,42.3781354118,1
-83.0743169254,42.4277002583,0
-83.1265869472,42.3049952722,1
-83.0020708328,42.4347929926,0
-83.1641145416,42.3679926176,0
-83.2157145058,42.3484430496,0
-83.2151168243,42.3657785468,1
-82.9826944197,42.4008882622,1
-83.0062690363,42.4006898356,1
-83.1341574005,42.3493692102,1
-83.2532531124,42.3830116129,0
-83.0007630361,42.3866452422,1
-82.9560561017,42.4016748497,1
-83.002992607,42.4455786927,1
-83.2304028846,42.3972170395,0
-82.9879511737,42.3864985067,1
-83.1878021504,42.4252610342,0
-83.0998909962,42.3682359599,1
-83.1479871512,42.2918156132,1
-83.0903833102,42.3237130846,1
-83.0861652217,42.3247684308,0
-83.0172097365,42.3667737218,1
-83.220920852,42.3562029046,1
-82.9642095418,42.3942285006,1
-83.0093840457,42.3921478371,0
-83.0791088968,42.3145846063,0
-83.175371828,42.4096530911,0
-83.1097546136,42.35123021,1
-83.2455405018,42.4232184422,1
-82.9720594817,42.4405935715,0
-83.209495322,42.4205803909,0
-83.1275340628,42.3380879599,0
-83.0457538,42.331427,1
-83.1323045189,42.4083716537,1
-83.0629228295,42.4352668015,1
-83.2454043715,42.4204844228,1
-83.1793997001,42.3904546423,0
-82.9823612269,42.4114046928,0
-82.9496190977,42.3931451984,1
-83.0361176,42.330936,1
-83.1603666089,42.3616669875,0
-83.2646669804,42.3662145663,0
-83.1061535858,42.3701379874,0
-83.1156057871,42.3853719964,0
-83.1065796265,42.3295168124,0
-82.9767947821,42.4216593025,1
-83.0104277696,42.3981409646,0
-83.098595739,42.3181051252,1
-83.2552453425,42.3861959732,0
-82.9511914689,42.4032350777,1
-83.141187788,42.32729885,0
-83.049432776,42.4473028696,1
-83.0133932501,42.398320083,0
-82.9746354408,42.4066501774,1
-82.9599229735,42.3810092364,1
-83.0042472562,42.4108542185,0
-83.0730826937,42.3773431909,0
-83.0900975406,42.3463032715,0
-83.1676672172,42.4263813613,0
-83.2272068965,42.4437626399,0
-83.0987372333,42.4215173518,0
-83.1946764646,42.372887122,0
-83.2120167039,42.3978445205,1
-83.1084236759,42.3947394664,0
-83.1859262975,42.4233824148,0
-83.2712613913,42.3800967544,0
-82.9895429324,42.4410651364,1
-83.1374732463,42.3954430873,0
-83.1314904907,42.3001117721,1
-83.0800411143,42.3360031391,0
-83.2580835574,42.3900803237,0
-83.1733361467,42.4305532769,1
-82.9784181107,42.4367548541,0
-83.2001298008,42.364839571,0
-83.1498065411,42.3962027651,1
-83.106233009,42.4247463832,1
-83.2061698629,42.3690008772,1
-82.9786367711,42.3775685982,1
-83.1559269863,42.4154880097,1
-82.9826598121,42.3952139531,1
-83.2248962036,42.3692908623,1
-83.2275375254,42.4150941324,0
-82.9904928801,42.3707008941,1
-83.2639969671,42.4005120678,0
-82.9964903133,42.4238053426,1
-83.1691305104,42.3570820663,1
-82.9182888118,42.4206198402,0
-83.1116225473,42.3782453509,0
-82.9835438927,42.4057383637,1
-82.9128340415,42.4170310544,0
-83.189966988,42.3895750088,0
-83.1220819784,42.2993420666,0
-83.2313638276,42.4390082391,0
-83.2353870924,42.4028224036,1
-83.1711018982,42.3768946575,0
-83.2036354477,42.4275225984,0
-83.1351642557,42.406193077,1
-83.0050911951,42.3870862396,1
-83.1948836794,42.3532230503,1
-83.1433853363,42.3414674533,1
-82.9245993428,42.4147569895,0
-83.0890878662,42.4352998723,0
-82.993361237,42.4137828456,1
-82.9846919675,42.4172760616,0
-83.1290006196,42.4060425539,0
-83.2169664352,42.4439828949,0
-82.9565914503,42.4187113035,0
-83.2204665589,42.4023296539,0
-83.1044977946,42.4356002173,1
-82.9599558301,42.4194776823,0
-83.0468458774,42.3339622451,0
-82.9689323413,42.4359148889,0
-83.1342117491,42.33089067,1
-83.2634504942,42.3658971548,0
-83.1733241507,42.4381469703,0
-83.1599001346,42.4234944371,0
-83.2442645313,42.3943025332,0
-83.0681267566,42.4063398971,0
-83.0136306531,42.390765351,0
-82.9606655598,42.4258955442,1
-83.0316452242,42.3772305088,0
-83.133201729,42.369071353,1
-83.247430189,42.4412231493,0
-83.1408928346,42.4287822888,0
-83.1381177342,42.3427644325,0
-83.1733394627,42.4016001332,1
-83.0067269143,42.3691164942,1
-82.9370689697,42.3966419806,1
-83.2010727794,42.3489155132,1
-82.9955152044,42.431678817,1
-83.1778223326,42.3572998081,1
-83.1464634481,42.3282166746,1
-83.1798105832,42.3719135072,0
-83.1099808296,42.4343762358,1
-83.1115026615,42.4004346065,1
-82.9504197596,42.3758451869,0
-83.1868312383,42.3835218282,0
-83.0463939664,42.4375258318,1
-83.1512249426,42.3323493321,1
-83.2364046703,42.4091811784,0
-83.0722849629,42.3421739231,0
-83.1075083846,42.3600845534,0
-82.9569684327,42.3744615841,1
-83.2431655091,42.3731098943,1
-83.1050576171,42.4303938054,1
-83.0910395088,42.3914398318,0
-82.9401224153,42.3912259558,0
-83.1696771423,42.3912877243,0
-83.208615053,42.3490801529,0
-83.1416846295,42.3216239683,1
-83.0557770372,42.3739081557,0
-83.0037614697,42.4240567852,1
-83.2718507415,42.4090973292,0
-83.2178563376,42.353164642,1
-83.0957588443,42.3536421726,0
-82.9469825794,42.3969179119,1
-83.0452116164,42.3644425935,1
-83.0615326325,42.3549916774,0
-82.9806341039,42.4417594089,1
-83.1376663249,42.4058097026,0
-83.1012085231,42.4214680257,0
-83.066551642,42.3797888671,1
-83.1187128348,42.3520047038,1
-83.2390469636,42.4186477906,0
-83.121989546,42.412106853,0
-83.0738006778,42.4341383536,1
-83.0292128237,42.3662477212,1
-82.9306942178,42.4103707445,0
-82.9570094747,42.4476059821,0
-83.2362492907,42.4283425616,1
-83.2030441403,42.3500852507,1
-83.0426617059,42.3680221657,1
-83.2246411466,42.3957226902,0
-82.9523327265,42.4381035868,1
-83.14757031,42.4034463213,1
-83.1056513303,42.3170014585,1
-82.9790459142,42.4336963252,1
-83.1261481821,42.3089773643,0
-82.9223113246,42.4164919136,0
-82.9812913044,42.4003314048,1
-83.2143589748,42.4380526662,0
-83.2488024545,42.3950096459,1
-83.034923209,42.3708645037,0
-82.9488612369,42.3987820264,1
-83.2174013688,42.3587770946,1
-83.2017004163,42.3479348576,0
-83.0956887294,42.4335753882,1
-82.9712129176,42.4225472019,1
-83.0605948836,42.4112020479,0
-83.0995392005,42.4267507641,0
-82.9532737304,42.4398959177,1
-83.0747167547,42.4239134979,1
-83.1483386519,42.292304446,1
-83.1440389564,42.3450515253,1
-83.0480541357,42.3319546164,1
-83.1876264508,42.4391342866,0
-83.2808960844,42.4214510273,0
-83.1616111416,42.3761531818,0
-82.9728989482,42.4173665564,1
-82.9989953365,42.4362746521,0
-83.1471633282,42.2908639703,1
-82.9444695457,42.4174409477,0
-82.9763118098,42.4015007977,1
-83.0864471624,42.3916642401,0
-83.0251455367,42.3809963624,1
-83.1457611172,42.2889097871,1
-82.949424976,42.4300020243,0
-82.9173705756,42.4071424313,1
-83.2183330199,42.3520475865,1
-82.9757895926,42.4158608668,1
-83.2499071309,42.4075061054,1
-82.9867244902,42.4125052003,1
-83.1153257299,42.3315233818,1
-83.1355758949,42.391577329,0
-83.2007613785,42.3711580311,1
-83.2463172066,42.4015623432,1
-83.1132249643,42.3884179896,0
-83.0456995104,42.4326258816,1
-82.9934796489,42.4214523471,0
-83.073044827,42.331145784,1
-83.0034301429,42.4264732001,0
-82.9769714605,42.4195507007,0
-83.1327358423,42.3074470752,1
-83.2281774495,42.3363844546,1
-83.2120338321,42.3477304269,1
-83.1463072968,42.3257367321,0
-83.1321314784,42.3140874296,1
-83.0644075586,42.3550954941,0
-83.2161320262,42.3768724731,1
-83.1570099399,42.378324558,1
-83.0243967022,42.3833272412,1
-83.1287333607,42.3025664354,1
-83.0422789207,42.4467984165,0
-83.0186435027,42.3854364266,1
-83.0335675815,42.374503767,1
-83.2225600198,42.3348977184,0
-83.0951720196,42.4295041123,1
-83.0744747461,42.435936122,0
-83.2268406715,42.3510432335,1
-82.9286337218,42.4175830397,0
-83.0963222714,42.434834098,0
-83.1031743237,42.4308571786,1
-83.1289762143,42.3542708513,0
-83.0882089864,42.3172963226,1
-83.156457427,42.4102094873,1
-83.0762041362,42.4306164474,1
-82.9185310371,42.4088859245,1
-82.9636877635,42.4393140618,1
-82.9804745448,42.4334616557,0
-82.950351099,42.3900305898,1
-83.2020758991,42.3864518852,1
-82.9462136256,42.3745864851,0
-83.0879612912,42.3438135518,1
-83.084748152,42.3655737942,1
-83.1075818386,42.4383811861,1
-83.0774182094,42.4148323012,1
-82.9689903407,42.4403365297,1
-83.0859193587,42.3933386411,1
-83.0194526436,42.432053411,1
-83.1532199847,42.2695702485,1
