,long,lat,crime_inc
61410,-83.0875,42.3788,2
61411,-83.0875,42.3814,1
61412,-83.0875,42.3881,2
61413,-83.0875,42.3883,1
61414,-83.0875,42.3925,1
61415,-83.0875,42.3926,1
61416,-83.0875,42.4225,1
61417,-83.0875,42.4248,1
61418,-83.0875,42.4327,1
61419,-83.0875,42.4431,1
61420,-83.0874,42.3199,2
61421,-83.0874,42.32,1
61422,-83.0874,42.3216,1
61423,-83.0874,42.3225,1
61424,-83.0874,42.3244,1
61425,-83.0874,42.3373,2
61426,-83.0874,42.3378,1
61427,-83.0874,42.3431,1
61428,-83.0874,42.3611,1
61429,-83.0874,42.3646,1
61430,-83.0874,42.3655,1
61431,-83.0874,42.3658,1
61432,-83.0874,42.3667,1
61433,-83.0874,42.3726,1
61434,-83.0874,42.3814,1
61435,-83.0874,42.3885,1
61436,-83.0874,42.3911,1
61437,-83.0874,42.3912,1
61438,-83.0874,42.3925,1
61439,-83.0874,42.4221,1
61440,-83.0874,42.4376,1
61441,-83.0874,42.4387,1
61442,-83.0874,42.4396,1
61443,-83.0874,42.4417,1
61444,-83.0874,42.4466,1
61445,-83.0873,42.3184,1
61446,-83.0873,42.3243,1
61447,-83.0873,42.3244,2
61448,-83.0873,42.3371,1
61449,-83.0873,42.338,1
61450,-83.0873,42.3407,1
61451,-83.0873,42.3476,1
61452,-83.0873,42.351,1
61453,-83.0873,42.3714,1
61454,-83.0873,42.3778,1
61455,-83.0873,42.3788,1
61456,-83.0873,42.3803,1
61457,-83.0873,42.3924,1
61458,-83.0873,42.4184,1
61459,-83.0873,42.4201,1
61460,-83.0873,42.4254,1
61461,-83.0873,42.4289,1
61462,-83.0873,42.4347,1
61463,-83.0873,42.4364,1
61464,-83.0873,42.4383,1
61465,-83.0873,42.4434,1
61466,-83.0873,42.4442,1
61467,-83.0873,42.4455,1
61468,-83.0873,42.4456,1
61469,-83.0873,42.4469,1
61470,-83.0872,42.3222,1
61471,-83.0872,42.3229,1
61472,-83.0872,42.3241,1
61473,-83.0872,42.3476,1
61474,-83.0872,42.3479,1
61475,-83.0872,42.3509,1
61476,-83.0872,42.3555,2
61477,-83.0872,42.3653,1
61478,-83.0872,42.3715,2
61479,-83.0872,42.3716,1
61480,-83.0872,42.3912,1
61481,-83.0872,42.3923,1
61482,-83.0872,42.4183,1
61483,-83.0872,42.4398,1
61484,-83.0872,42.4406,1
61485,-83.0872,42.4447,1
61486,-83.0872,42.4463,1
61487,-83.0871,42.3192,1
61488,-83.0871,42.3237,1
61489,-83.0871,42.3342,1
61490,-83.0871,42.3345,1
61491,-83.0871,42.3654,1
61492,-83.0871,42.3655,1
61493,-83.0871,42.3656,1
61494,-83.0871,42.3734,1
61495,-83.0871,42.3845,1
61496,-83.0871,42.3908,1
61497,-83.0871,42.4181,1
61498,-83.0871,42.4182,1
61499,-83.0871,42.4268,1
61500,-83.0871,42.4378,1
61501,-83.0871,42.4386,1
61502,-83.0871,42.4405,1
61503,-83.0871,42.4446,1
61504,-83.087,42.3204,1
61505,-83.087,42.3238,1
61506,-83.087,42.3344,1
61507,-83.087,42.3346,1
61508,-83.087,42.3347,1
61509,-83.087,42.3437,1
61510,-83.087,42.3479,1
61511,-83.087,42.3494,1
61512,-83.087,42.3519,1
61513,-83.087,42.3555,2
61514,-83.087,42.3654,3
61515,-83.087,42.3655,1
61516,-83.087,42.3657,1
61517,-83.087,42.3714,1
61518,-83.087,42.3715,1
61519,-83.087,42.3716,1
61520,-83.087,42.3779,1
61521,-83.087,42.379,1
61522,-83.087,42.3853,1
61523,-83.087,42.3885,1
61524,-83.087,42.3905,1
61525,-83.087,42.4181,1
61526,-83.087,42.4182,1
61527,-83.087,42.426,1
61528,-83.087,42.4276,1
61529,-83.087,42.4301,1
61530,-83.087,42.4327,1
61531,-83.087,42.4352,1
61532,-83.087,42.4357,1
61533,-83.087,42.4384,1
61534,-83.087,42.4432,1
61535,-83.087,42.4444,1
61536,-83.0869,42.3078,1
61537,-83.0869,42.3185,1
61538,-83.0869,42.3205,3
61539,-83.0869,42.3206,2
61540,-83.0869,42.3207,1
61541,-83.0869,42.3232,1
61542,-83.0869,42.334,1
61543,-83.0869,42.3346,1
61544,-83.0869,42.3516,1
61545,-83.0869,42.36,1
61546,-83.0869,42.3653,1
61547,-83.0869,42.3654,1
61548,-83.0869,42.3807,1
61549,-83.0869,42.3829,1
61550,-83.0869,42.3901,1
61551,-83.0869,42.418,1
61552,-83.0869,42.4252,1
61553,-83.0869,42.4253,1
61554,-83.0869,42.4266,1
61555,-83.0869,42.4277,1
61556,-83.0869,42.4381,1
61557,-83.0868,42.3077,1
61558,-83.0868,42.3214,1
61559,-83.0868,42.3228,1
61560,-83.0868,42.3339,1
61561,-83.0868,42.3343,1
61562,-83.0868,42.3371,1
61563,-83.0868,42.3372,1
61564,-83.0868,42.3629,1
61565,-83.0868,42.3653,2
61566,-83.0868,42.3656,1
61567,-83.0868,42.3792,1
61568,-83.0868,42.3803,1
61569,-83.0868,42.3902,1
61570,-83.0868,42.3926,1
61571,-83.0868,42.4253,1
61572,-83.0868,42.4323,1
61573,-83.0868,42.4398,1
61574,-83.0868,42.4464,1
61575,-83.0867,42.3075,1
61576,-83.0867,42.3078,1
61577,-83.0867,42.3172,1
61578,-83.0867,42.3175,1
61579,-83.0867,42.3186,1
61580,-83.0867,42.3193,1
61581,-83.0867,42.3194,2
61582,-83.0867,42.3204,2
61583,-83.0867,42.3206,1
61584,-83.0867,42.3207,1
61585,-83.0867,42.3337,1
61586,-83.0867,42.3339,2
61587,-83.0867,42.3358,1
61588,-83.0867,42.3359,1
61589,-83.0867,42.3488,1
61590,-83.0867,42.3493,1
61591,-83.0867,42.3494,1
61592,-83.0867,42.3495,1
61593,-83.0867,42.3497,1
61594,-83.0867,42.352,1
61595,-83.0867,42.3622,1
61596,-83.0867,42.3631,1
61597,-83.0867,42.3654,1
61598,-83.0867,42.3777,1
61599,-83.0867,42.3805,1
61600,-83.0867,42.3808,1
61601,-83.0867,42.3822,1
61602,-83.0867,42.39,1
61603,-83.0867,42.3901,3
61604,-83.0867,42.4186,1
61605,-83.0867,42.4319,1
61606,-83.0867,42.4326,1
61607,-83.0867,42.4327,1
61608,-83.0867,42.4328,1
61609,-83.0867,42.4333,1
61610,-83.0867,42.4336,1
61611,-83.0867,42.4351,1
61612,-83.0866,42.3159,1
61613,-83.0866,42.3164,1
61614,-83.0866,42.3194,1
61615,-83.0866,42.325,1
61616,-83.0866,42.3357,1
61617,-83.0866,42.3359,1
61618,-83.0866,42.3373,1
61619,-83.0866,42.3474,1
61620,-83.0866,42.3491,1
61621,-83.0866,42.35,1
61622,-83.0866,42.3652,1
61623,-83.0866,42.3654,1
61624,-83.0866,42.3718,2
61625,-83.0866,42.3719,1
61626,-83.0866,42.3722,1
61627,-83.0866,42.3768,1
61628,-83.0866,42.3788,2
61629,-83.0866,42.3825,1
61630,-83.0866,42.3849,1
61631,-83.0866,42.3901,2
61632,-83.0866,42.3902,1
61633,-83.0866,42.3903,1
61634,-83.0866,42.3904,1
61635,-83.0866,42.4184,1
61636,-83.0866,42.428,1
61637,-83.0866,42.4282,1
61638,-83.0866,42.4325,1
61639,-83.0866,42.4327,3
61640,-83.0866,42.4337,1
61641,-83.0865,42.3185,1
61642,-83.0865,42.3186,1
61643,-83.0865,42.324,1
61644,-83.0865,42.3306,1
61645,-83.0865,42.3338,1
61646,-83.0865,42.336,2
61647,-83.0865,42.3473,1
61648,-83.0865,42.3488,1
61649,-83.0865,42.3489,1
61650,-83.0865,42.3652,1
61651,-83.0865,42.3654,1
61652,-83.0865,42.3717,1
61653,-83.0865,42.3718,1
61654,-83.0865,42.3719,2
61655,-83.0865,42.3777,1
61656,-83.0865,42.379,1
61657,-83.0865,42.3825,1
61658,-83.0865,42.3899,1
61659,-83.0865,42.3903,3
61660,-83.0865,42.3904,1
61661,-83.0865,42.4016,1
61662,-83.0865,42.4186,1
61663,-83.0865,42.4305,1
61664,-83.0865,42.4312,1
61665,-83.0865,42.4328,1
61666,-83.0865,42.4329,1
61667,-83.0865,42.4352,1
61668,-83.0865,42.4411,1
61669,-83.0865,42.4442,1
61670,-83.0864,42.3161,1
61671,-83.0864,42.3168,1
61672,-83.0864,42.3212,1
61673,-83.0864,42.3356,1
61674,-83.0864,42.3357,1
61675,-83.0864,42.336,1
61676,-83.0864,42.3374,2
61677,-83.0864,42.3375,1
61678,-83.0864,42.3475,1
61679,-83.0864,42.3488,1
61680,-83.0864,42.3489,1
61681,-83.0864,42.351,1
61682,-83.0864,42.3714,1
61683,-83.0864,42.3716,1
61684,-83.0864,42.3717,2
61685,-83.0864,42.3764,1
61686,-83.0864,42.377,1
61687,-83.0864,42.3815,1
61688,-83.0864,42.3895,1
61689,-83.0864,42.3925,1
61690,-83.0864,42.3927,2
61691,-83.0864,42.4282,1
61692,-83.0864,42.4283,1
61693,-83.0864,42.4328,1
61694,-83.0864,42.4329,1
61695,-83.0864,42.4353,1
61696,-83.0864,42.4354,1
61697,-83.0864,42.4428,1
61698,-83.0864,42.4442,1
61699,-83.0864,42.4453,1
61700,-83.0863,42.316,1
61701,-83.0863,42.3205,1
61702,-83.0863,42.3359,1
61703,-83.0863,42.3374,1
61704,-83.0863,42.3375,1
61705,-83.0863,42.3376,1
61706,-83.0863,42.3422,1
61707,-83.0863,42.3471,1
61708,-83.0863,42.3473,1
61709,-83.0863,42.3483,1
61710,-83.0863,42.3499,1
61711,-83.0863,42.3565,1
61712,-83.0863,42.3652,2
61713,-83.0863,42.377,1
61714,-83.0863,42.3828,1
61715,-83.0863,42.383,1
61716,-83.0863,42.3893,1
61717,-83.0863,42.3894,1
61718,-83.0863,42.3897,1
61719,-83.0863,42.3898,1
61720,-83.0863,42.4184,1
61721,-83.0863,42.4185,1
61722,-83.0863,42.4212,1
61723,-83.0863,42.4376,1
61724,-83.0863,42.4393,1
61725,-83.0863,42.4405,1
61726,-83.0863,42.4462,1
61727,-83.0863,42.4465,1
61728,-83.0863,42.4468,1
61729,-83.0862,42.3167,1
61730,-83.0862,42.3205,1
61731,-83.0862,42.3651,1
61732,-83.0862,42.372,1
61733,-83.0862,42.3892,1
61734,-83.0862,42.3893,1
61735,-83.0862,42.418,1
61736,-83.0862,42.4185,1
61737,-83.0862,42.4243,1
61738,-83.0862,42.425,2
61739,-83.0862,42.4251,1
61740,-83.0862,42.4341,1
61741,-83.0862,42.4369,1
61742,-83.0862,42.4403,1
61743,-83.0862,42.4407,1
61744,-83.0862,42.4466,1
61745,-83.0861,42.3161,1
61746,-83.0861,42.3185,1
61747,-83.0861,42.3188,1
61748,-83.0861,42.3231,1
61749,-83.0861,42.3482,1
61750,-83.0861,42.3652,1
61751,-83.0861,42.3713,1
61752,-83.0861,42.3779,1
61753,-83.0861,42.3818,1
61754,-83.0861,42.3893,2
61755,-83.0861,42.3938,1
61756,-83.0861,42.4176,1
61757,-83.0861,42.4177,1
61758,-83.0861,42.4184,1
61759,-83.0861,42.4385,1
61760,-83.0861,42.4403,2
61761,-83.086,42.3167,1
61762,-83.086,42.3227,1
61763,-83.086,42.3228,1
61764,-83.086,42.3229,1
61765,-83.086,42.323,1
61766,-83.086,42.3647,1
61767,-83.086,42.3685,1
61768,-83.086,42.374,1
61769,-83.086,42.3763,1
61770,-83.086,42.3788,1
61771,-83.086,42.3791,1
61772,-83.086,42.3794,1
61773,-83.086,42.3796,1
61774,-83.086,42.3894,1
61775,-83.086,42.4292,1
61776,-83.086,42.4403,1
61777,-83.086,42.4421,1
61778,-83.086,42.4458,1
61779,-83.086,42.4462,1
61780,-83.086,42.4463,1
61781,-83.0859,42.3228,1
61782,-83.0859,42.3457,1
61783,-83.0859,42.3741,2
61784,-83.0859,42.3762,1
61785,-83.0859,42.3791,1
61786,-83.0859,42.3889,1
61787,-83.0859,42.4209,1
61788,-83.0859,42.4287,1
61789,-83.0859,42.429,1
61790,-83.0859,42.4293,1
61791,-83.0859,42.4401,1
61792,-83.0859,42.442,2
61793,-83.0859,42.4433,1
61794,-83.0859,42.4449,1
61795,-83.0859,42.4463,1
61796,-83.0859,42.4464,1
61797,-83.0859,42.4471,2
61798,-83.0858,42.3107,1
61799,-83.0858,42.3199,1
61800,-83.0858,42.3215,1
61801,-83.0858,42.3228,1
61802,-83.0858,42.3229,2
61803,-83.0858,42.3231,1
61804,-83.0858,42.3532,1
61805,-83.0858,42.3741,1
61806,-83.0858,42.3764,1
61807,-83.0858,42.3776,1
61808,-83.0858,42.3795,1
61809,-83.0858,42.3796,1
61810,-83.0858,42.3822,1
61811,-83.0858,42.3834,1
61812,-83.0858,42.3847,1
61813,-83.0858,42.3938,1
61814,-83.0858,42.4248,1
61815,-83.0858,42.4293,1
61816,-83.0858,42.4325,1
61817,-83.0858,42.4328,1
61818,-83.0858,42.4378,1
61819,-83.0858,42.4401,1
61820,-83.0858,42.4408,1
61821,-83.0858,42.442,1
61822,-83.0858,42.4452,1
61823,-83.0857,42.3107,1
61824,-83.0857,42.3163,1
61825,-83.0857,42.3198,1
61826,-83.0857,42.3199,1
61827,-83.0857,42.3202,1
61828,-83.0857,42.323,1
61829,-83.0857,42.3378,1
61830,-83.0857,42.3634,1
61831,-83.0857,42.3804,1
61832,-83.0857,42.3848,1
61833,-83.0857,42.3885,1
61834,-83.0857,42.4249,1
61835,-83.0857,42.427,1
61836,-83.0857,42.4286,1
61837,-83.0857,42.4325,1
61838,-83.0857,42.4326,1
61839,-83.0857,42.4328,1
61840,-83.0857,42.4338,1
61841,-83.0857,42.4339,1
61842,-83.0857,42.4352,1
61843,-83.0857,42.4449,1
61844,-83.0857,42.447,2
61845,-83.0856,42.3164,1
61846,-83.0856,42.3168,1
61847,-83.0856,42.3175,1
61848,-83.0856,42.3222,1
61849,-83.0856,42.343,1
61850,-83.0856,42.3473,1
61851,-83.0856,42.3652,1
61852,-83.0856,42.39,1
61853,-83.0856,42.3917,1
61854,-83.0856,42.4182,1
61855,-83.0856,42.4312,1
61856,-83.0856,42.4323,1
61857,-83.0856,42.4339,1
61858,-83.0856,42.4358,1
61859,-83.0856,42.4384,1
61860,-83.0856,42.4398,1
61861,-83.0856,42.4408,1
61862,-83.0856,42.4471,2
61863,-83.0855,42.3174,2
61864,-83.0855,42.3175,2
61865,-83.0855,42.3346,1
61866,-83.0855,42.3376,1
61867,-83.0855,42.3378,1
61868,-83.0855,42.3448,1
61869,-83.0855,42.3471,1
61870,-83.0855,42.3749,1
61871,-83.0855,42.3764,1
61872,-83.0855,42.3791,1
61873,-83.0855,42.3887,1
61874,-83.0855,42.3924,1
61875,-83.0855,42.3941,1
61876,-83.0855,42.4239,1
61877,-83.0855,42.4249,1
61878,-83.0855,42.4267,1
61879,-83.0855,42.4329,1
61880,-83.0855,42.4351,1
61881,-83.0855,42.4358,1
61882,-83.0855,42.4399,1
61883,-83.0855,42.44,1
61884,-83.0854,42.3173,1
61885,-83.0854,42.3174,5
61886,-83.0854,42.3176,1
61887,-83.0854,42.3204,1
61888,-83.0854,42.323,1
61889,-83.0854,42.3232,2
61890,-83.0854,42.3233,1
61891,-83.0854,42.3245,1
61892,-83.0854,42.3333,1
61893,-83.0854,42.3346,1
61894,-83.0854,42.3377,1
61895,-83.0854,42.3499,1
61896,-83.0854,42.3651,1
61897,-83.0854,42.3676,1
61898,-83.0854,42.3731,1
61899,-83.0854,42.3751,1
61900,-83.0854,42.378,1
61901,-83.0854,42.3793,1
61902,-83.0854,42.3795,2
61903,-83.0854,42.38,1
61904,-83.0854,42.3839,1
61905,-83.0854,42.3882,1
61906,-83.0854,42.4299,1
61907,-83.0854,42.4312,1
61908,-83.0854,42.4327,1
61909,-83.0854,42.4353,1
61910,-83.0854,42.4398,1
61911,-83.0854,42.4401,1
61912,-83.0853,42.3143,1
61913,-83.0853,42.3145,1
61914,-83.0853,42.3172,1
61915,-83.0853,42.3173,1
61916,-83.0853,42.3174,1
61917,-83.0853,42.3175,1
61918,-83.0853,42.3185,1
61919,-83.0853,42.3194,1
61920,-83.0853,42.3205,1
61921,-83.0853,42.3216,1
61922,-83.0853,42.3243,1
61923,-83.0853,42.3244,1
61924,-83.0853,42.3334,1
61925,-83.0853,42.3336,1
61926,-83.0853,42.3347,1
61927,-83.0853,42.3397,1
61928,-83.0853,42.3401,1
61929,-83.0853,42.3471,1
61930,-83.0853,42.363,1
61931,-83.0853,42.3655,1
61932,-83.0853,42.3656,2
61933,-83.0853,42.3657,1
61934,-83.0853,42.3658,1
61935,-83.0853,42.3791,2
61936,-83.0853,42.4258,1
61937,-83.0853,42.426,1
61938,-83.0853,42.4284,1
61939,-83.0853,42.4434,1
61940,-83.0853,42.4448,1
61941,-83.0852,42.3144,1
61942,-83.0852,42.3174,3
61943,-83.0852,42.3205,1
61944,-83.0852,42.3231,1
61945,-83.0852,42.3235,1
61946,-83.0852,42.3346,1
61947,-83.0852,42.3457,1
61948,-83.0852,42.3472,1
61949,-83.0852,42.3657,2
61950,-83.0852,42.3754,1
61951,-83.0852,42.3762,1
61952,-83.0852,42.38,1
61953,-83.0852,42.3813,1
61954,-83.0852,42.3938,1
61955,-83.0852,42.4242,1
61956,-83.0852,42.4272,1
61957,-83.0852,42.4329,1
61958,-83.0852,42.4354,1
61959,-83.0852,42.4414,1
61960,-83.0852,42.4415,1
61961,-83.0852,42.4418,1
61962,-83.0852,42.4424,1
61963,-83.0852,42.4438,1
61964,-83.0851,42.3167,1
61965,-83.0851,42.3191,1
61966,-83.0851,42.3204,1
61967,-83.0851,42.3229,1
61968,-83.0851,42.3231,1
61969,-83.0851,42.3233,1
61970,-83.0851,42.3347,1
61971,-83.0851,42.3437,1
61972,-83.0851,42.3456,1
61973,-83.0851,42.3717,1
61974,-83.0851,42.3719,2
61975,-83.0851,42.3721,1
61976,-83.0851,42.3763,1
61977,-83.0851,42.3814,1
61978,-83.0851,42.4243,1
61979,-83.0851,42.4362,1
61980,-83.0851,42.4428,1
61981,-83.0851,42.4443,1
61982,-83.085,42.3146,1
61983,-83.085,42.3191,1
61984,-83.085,42.3231,1
61985,-83.085,42.3232,2
61986,-83.085,42.3233,2
61987,-83.085,42.3235,2
61988,-83.085,42.3458,1
61989,-83.085,42.3633,1
61990,-83.085,42.3731,1
61991,-83.085,42.3736,1
61992,-83.085,42.3757,1
61993,-83.085,42.3832,1
61994,-83.085,42.3876,1
61995,-83.085,42.4209,1
61996,-83.085,42.4233,1
61997,-83.085,42.4242,1
61998,-83.085,42.4252,1
61999,-83.085,42.4367,1
62000,-83.085,42.4398,1
62001,-83.085,42.4417,1
62002,-83.085,42.4468,1
62003,-83.0849,42.3161,1
62004,-83.0849,42.3182,1
62005,-83.0849,42.3188,1
62006,-83.0849,42.3232,2
62007,-83.0849,42.3233,1
62008,-83.0849,42.3234,2
62009,-83.0849,42.3458,1
62010,-83.0849,42.3718,1
62011,-83.0849,42.376,1
62012,-83.0849,42.3764,1
62013,-83.0849,42.3784,1
62014,-83.0849,42.3826,1
62015,-83.0849,42.3828,1
62016,-83.0849,42.3876,1
62017,-83.0849,42.3908,1
62018,-83.0849,42.4184,1
62019,-83.0849,42.4255,1
62020,-83.0849,42.4316,1
62021,-83.0849,42.4333,1
62022,-83.0849,42.4341,1
62023,-83.0849,42.4381,1
62024,-83.0849,42.4465,1
62025,-83.0848,42.3175,1
62026,-83.0848,42.3231,1
62027,-83.0848,42.3232,2
62028,-83.0848,42.3233,2
62029,-83.0848,42.3234,1
62030,-83.0848,42.3455,1
62031,-83.0848,42.3674,1
62032,-83.0848,42.3675,1
62033,-83.0848,42.3676,1
62034,-83.0848,42.3677,1
62035,-83.0848,42.3742,1
62036,-83.0848,42.3901,1
62037,-83.0848,42.3909,1
62038,-83.0848,42.4252,1
62039,-83.0848,42.4314,1
62040,-83.0848,42.4335,1
62041,-83.0848,42.4336,1
62042,-83.0848,42.4432,1
62043,-83.0848,42.4442,1
62044,-83.0847,42.3231,1
62045,-83.0847,42.3234,1
62046,-83.0847,42.3409,1
62047,-83.0847,42.3416,1
62048,-83.0847,42.3513,1
62049,-83.0847,42.3543,1
62050,-83.0847,42.3657,1
62051,-83.0847,42.366,1
62052,-83.0847,42.3674,10
62053,-83.0847,42.3675,10
62054,-83.0847,42.3676,12
62055,-83.0847,42.3677,8
62056,-83.0847,42.3678,3
62057,-83.0847,42.3725,1
62058,-83.0847,42.3729,1
62059,-83.0847,42.3745,1
62060,-83.0847,42.3809,1
62061,-83.0847,42.381,2
62062,-83.0847,42.3817,1
62063,-83.0847,42.3821,1
62064,-83.0847,42.3914,2
62065,-83.0847,42.3931,1
62066,-83.0847,42.4219,1
62067,-83.0847,42.4272,1
62068,-83.0847,42.4301,1
62069,-83.0847,42.4302,1
62070,-83.0847,42.4324,1
62071,-83.0847,42.4335,1
62072,-83.0847,42.434,1
62073,-83.0847,42.4342,1
62074,-83.0847,42.4399,1
62075,-83.0847,42.442,1
62076,-83.0847,42.4433,1
62077,-83.0847,42.4454,1
62078,-83.0846,42.3222,1
62079,-83.0846,42.323,1
62080,-83.0846,42.3233,1
62081,-83.0846,42.3235,1
62082,-83.0846,42.3658,2
62083,-83.0846,42.3661,1
62084,-83.0846,42.3674,4
62085,-83.0846,42.3675,11
62086,-83.0846,42.3676,14
62087,-83.0846,42.3677,15
62088,-83.0846,42.3678,2
62089,-83.0846,42.3725,2
62090,-83.0846,42.3726,2
62091,-83.0846,42.3747,1
62092,-83.0846,42.3768,1
62093,-83.0846,42.3794,1
62094,-83.0846,42.3795,1
62095,-83.0846,42.3808,1
62096,-83.0846,42.3812,1
62097,-83.0846,42.3875,1
62098,-83.0846,42.3913,1
62099,-83.0846,42.3914,1
62100,-83.0846,42.3915,2
62101,-83.0846,42.3934,1
62102,-83.0846,42.4256,1
62103,-83.0846,42.4292,1
62104,-83.0846,42.4375,1
62105,-83.0846,42.4384,2
62106,-83.0846,42.4397,1
62107,-83.0846,42.4418,1
62108,-83.0846,42.4422,1
62109,-83.0846,42.4441,1
62110,-83.0846,42.4453,1
62111,-83.0846,42.4456,1
62112,-83.0846,42.4469,1
62113,-83.0845,42.3167,1
62114,-83.0845,42.3174,1
62115,-83.0845,42.3246,2
62116,-83.0845,42.3405,1
62117,-83.0845,42.3409,1
62118,-83.0845,42.345,1
62119,-83.0845,42.3657,1
62120,-83.0845,42.3659,1
62121,-83.0845,42.3674,7
62122,-83.0845,42.3675,8
62123,-83.0845,42.3676,17
62124,-83.0845,42.3677,9
62125,-83.0845,42.3678,4
62126,-83.0845,42.3745,1
62127,-83.0845,42.3755,1
62128,-83.0845,42.3766,1
62129,-83.0845,42.3771,1
62130,-83.0845,42.3796,3
62131,-83.0845,42.3803,1
62132,-83.0845,42.3809,1
62133,-83.0845,42.381,1
62134,-83.0845,42.3811,1
62135,-83.0845,42.3824,1
62136,-83.0845,42.3826,1
62137,-83.0845,42.3844,1
62138,-83.0845,42.3912,2
62139,-83.0845,42.3914,2
62140,-83.0845,42.3923,1
62141,-83.0845,42.3933,1
62142,-83.0845,42.4281,1
62143,-83.0845,42.4292,1
62144,-83.0845,42.4295,1
62145,-83.0845,42.4327,1
62146,-83.0845,42.4386,1
62147,-83.0845,42.4433,1
62148,-83.0845,42.4434,1
62149,-83.0844,42.3171,1
62150,-83.0844,42.3228,1
62151,-83.0844,42.3234,1
62152,-83.0844,42.3248,2
62153,-83.0844,42.3295,1
62154,-83.0844,42.3346,1
62155,-83.0844,42.3381,1
62156,-83.0844,42.3406,1
62157,-83.0844,42.3421,1
62158,-83.0844,42.3425,1
62159,-83.0844,42.3657,1
62160,-83.0844,42.3658,1
62161,-83.0844,42.3662,1
62162,-83.0844,42.3663,2
62163,-83.0844,42.3664,1
62164,-83.0844,42.3665,3
62165,-83.0844,42.3666,1
62166,-83.0844,42.3674,8
62167,-83.0844,42.3675,10
62168,-83.0844,42.3676,12
62169,-83.0844,42.3677,14
62170,-83.0844,42.3678,1
62171,-83.0844,42.3725,1
62172,-83.0844,42.3757,1
62173,-83.0844,42.3793,1
62174,-83.0844,42.3798,1
62175,-83.0844,42.3809,2
62176,-83.0844,42.3827,1
62177,-83.0844,42.3828,1
62178,-83.0844,42.3846,1
62179,-83.0844,42.3847,1
62180,-83.0844,42.3912,1
62181,-83.0844,42.3913,2
62182,-83.0844,42.3914,1
62183,-83.0844,42.3915,1
62184,-83.0844,42.4214,1
62185,-83.0844,42.4237,1
62186,-83.0844,42.4314,1
62187,-83.0844,42.4315,1
62188,-83.0844,42.4319,1
62189,-83.0844,42.4338,1
62190,-83.0844,42.434,1
62191,-83.0844,42.437,1
62192,-83.0844,42.4384,1
62193,-83.0844,42.4387,1
62194,-83.0844,42.439,1
62195,-83.0844,42.4399,1
62196,-83.0844,42.4401,1
62197,-83.0844,42.4465,1
62198,-83.0844,42.4466,2
62199,-83.0843,42.3171,2
62200,-83.0843,42.3226,1
62201,-83.0843,42.3296,2
62202,-83.0843,42.3315,1
62203,-83.0843,42.3316,1
62204,-83.0843,42.3343,1
62205,-83.0843,42.3345,2
62206,-83.0843,42.3659,1
62207,-83.0843,42.3661,1
62208,-83.0843,42.3662,3
62209,-83.0843,42.3663,4
62210,-83.0843,42.3664,4
62211,-83.0843,42.3665,3
62212,-83.0843,42.3666,1
62213,-83.0843,42.3723,1
62214,-83.0843,42.3793,1
62215,-83.0843,42.3794,1
62216,-83.0843,42.3795,1
62217,-83.0843,42.3796,1
62218,-83.0843,42.3797,1
62219,-83.0843,42.38,1
62220,-83.0843,42.381,1
62221,-83.0843,42.3824,1
62222,-83.0843,42.3826,1
62223,-83.0843,42.3827,1
62224,-83.0843,42.3902,1
62225,-83.0843,42.3925,1
62226,-83.0843,42.4215,1
62227,-83.0843,42.4247,1
62228,-83.0843,42.4308,1
62229,-83.0843,42.4314,3
62230,-83.0843,42.44,1
62231,-83.0843,42.4426,1
62232,-83.0843,42.4465,1
62233,-83.0843,42.4467,1
62234,-83.0842,42.3343,1
62235,-83.0842,42.3344,1
62236,-83.0842,42.3345,1
62237,-83.0842,42.3381,1
62238,-83.0842,42.3503,1
62239,-83.0842,42.366,1
62240,-83.0842,42.3662,3
62241,-83.0842,42.3663,4
62242,-83.0842,42.3664,3
62243,-83.0842,42.3665,4
62244,-83.0842,42.3666,1
62245,-83.0842,42.3771,1
62246,-83.0842,42.3826,2
62247,-83.0842,42.3909,1
62248,-83.0842,42.4184,1
62249,-83.0842,42.419,1
62250,-83.0842,42.4285,1
62251,-83.0842,42.4354,1
62252,-83.0842,42.4378,1
62253,-83.0842,42.44,1
62254,-83.0842,42.4458,1
62255,-83.0842,42.4462,1
62256,-83.0842,42.4467,1
62257,-83.0841,42.3203,1
62258,-83.0841,42.3343,1
62259,-83.0841,42.3345,1
62260,-83.0841,42.3374,1
62261,-83.0841,42.3418,1
62262,-83.0841,42.3502,1
62263,-83.0841,42.3662,4
62264,-83.0841,42.3663,3
62265,-83.0841,42.3664,2
62266,-83.0841,42.3665,2
62267,-83.0841,42.3725,2
62268,-83.0841,42.3753,2
62269,-83.0841,42.3772,1
62270,-83.0841,42.38,1
62271,-83.0841,42.3804,1
62272,-83.0841,42.3825,1
62273,-83.0841,42.3827,1
62274,-83.0841,42.3861,1
62275,-83.0841,42.3935,1
62276,-83.0841,42.3943,1
62277,-83.0841,42.419,1
62278,-83.0841,42.4192,1
62279,-83.0841,42.4312,1
62280,-83.0841,42.4313,1
62281,-83.0841,42.4314,1
62282,-83.0841,42.4316,2
62283,-83.0841,42.4419,1
62284,-83.0841,42.4427,1
62285,-83.0841,42.443,1
62286,-83.0841,42.4433,1
62287,-83.0841,42.4466,1
62288,-83.0841,42.4467,1
62289,-83.084,42.3316,1
62290,-83.084,42.3346,1
62291,-83.084,42.3419,1
