,long,lat,inc_311
7794,-83.1281829,42.4135926,2
7795,-83.1280944,42.3126438,1
7796,-83.128075,42.382765,1
7797,-83.1280670166,42.40996171,1
7798,-83.1280638,42.3899751,1
7799,-83.128048,42.403623,1
7800,-83.1280264,42.3855026,1
7801,-83.1279401937,42.3918861523,1
7802,-83.1279333,42.328916,1
7803,-83.127933,42.353147,2
7804,-83.1279234,42.369638,1
7805,-83.1278899,42.3833399,1
7806,-83.1278859,42.3823501,1
7807,-83.1278817,42.3049077,1
7808,-83.127872,42.3852849,2
7809,-83.127868,42.389792,1
7810,-83.1278381,42.3663305,1
7811,-83.1278279001,42.3251986019,1
7812,-83.127826,42.379264,1
7813,-83.127822,42.3094823,1
7814,-83.127813,42.338926,1
7815,-83.1278007,42.3938039,1
7816,-83.12779,42.3894329,1
7817,-83.1277562,42.3408305,1
7818,-83.1277495875,42.4101377636,1
7819,-83.1277184,42.3791559,1
7820,-83.127702,42.416357,4
7821,-83.127692,42.3919672,1
7822,-83.127646,42.388571,1
7823,-83.1276267,42.3003003,1
7824,-83.1276178062,42.4053412814,1
7825,-83.1276094,42.3270251,2
7826,-83.127605,42.301023,1
7827,-83.1276045,42.3723166,1
7828,-83.127547,42.3673034,1
7829,-83.1275283918,42.3254159755,1
7830,-83.1274871826,42.4063606262,1
7831,-83.1274808,42.4066064,1
7832,-83.1274789,42.3113,1
7833,-83.1274762,42.4064851,1
7834,-83.127473,42.304052,1
7835,-83.127442,42.3910119,1
7836,-83.127436,42.411395,1
7837,-83.127404,42.317634,1
7838,-83.1274035,42.300077,1
7839,-83.1274012899,42.4055933403,1
7840,-83.127384,42.39364,1
7841,-83.1273832,42.3408429,2
7842,-83.1273734,42.3800915,2
7843,-83.1273705,42.3108826,1
7844,-83.1273606,42.3319295,1
7845,-83.127342,42.315268,1
7846,-83.1273043,42.3904495,1
7847,-83.127262,42.391397,1
7848,-83.127217,42.309048,1
7849,-83.127217,42.3123768,1
7850,-83.12715,42.333204,1
7851,-83.1271487,42.3094815,1
7852,-83.1271377,42.2998751,1
7853,-83.1271277,42.3797154,1
7854,-83.127123,42.365299,2
7855,-83.1271209,42.3846899,2
7856,-83.127117,42.329432,1
7857,-83.127064,42.394279,1
7858,-83.1270375475,42.318228021,1
7859,-83.1270262,42.4316121,1
7860,-83.127018,42.406608,1
7861,-83.1270075,42.3052374,1
7862,-83.1269989014,42.3113288879,1
7863,-83.1269876,42.3852585,1
7864,-83.126978,42.405841,1
7865,-83.126959,42.300687,1
7866,-83.126903,42.3545469,1
7867,-83.126856,42.378782,1
7868,-83.1268417,42.3968856,1
7869,-83.1268144,42.3419978,1
7870,-83.126811,42.3028509,1
7871,-83.1268071,42.3501708,1
7872,-83.126804,42.354585,2
7873,-83.1267687,42.3982053,1
7874,-83.126768,42.327737,1
7875,-83.1267623901,42.292755127,1
7876,-83.1267116,42.3053505,2
7877,-83.1266661,42.4109552,1
7878,-83.1266365,42.30677,1
7879,-83.1266337,42.3083924,1
7880,-83.1266336,42.3650132,1
7881,-83.1265414,42.3795706,1
7882,-83.126508,42.324941,1
7883,-83.1265053,42.291929,1
7884,-83.1265016959,42.3067837903,1
7885,-83.1264983741,42.3078492131,1
7886,-83.1264759877,42.292749123,1
7887,-83.126464,42.393592,1
7888,-83.1263927,42.446315,1
7889,-83.1263414576,42.3242124437,1
7890,-83.126338,42.308867,1
7891,-83.126317,42.324529,1
7892,-83.1263045,42.3829635,1
7893,-83.1262512207,42.3991470337,1
7894,-83.126235,42.379397,1
7895,-83.1262335,42.4059263,2
7896,-83.1262,42.410649,1
7897,-83.1261741,42.3638835,3
7898,-83.1261701,42.3241062,1
7899,-83.126159,42.3000049,1
7900,-83.1261582,42.3656383,1
7901,-83.1261294,42.3275991,1
7902,-83.1261264,42.3247329,1
7903,-83.126125,42.3246110099,3
7904,-83.126101,42.385184,1
7905,-83.126093,42.3720400099,1
7906,-83.126076,42.3247258,1
7907,-83.1260652466,42.3250261743,1
7908,-83.1260604858,42.3879623413,1
7909,-83.1260496216,42.3244947736,1
7910,-83.1260493,42.38895771,1
7911,-83.1260362,42.3245462,1
7912,-83.126032,42.293247,1
7913,-83.126028,42.3246520099,2
7914,-83.1260153,42.3250716,1
7915,-83.1260021,42.3849525,1
7916,-83.125984,42.38566201,1
7917,-83.125966,42.3110925,1
7918,-83.1259608,42.3250957,1
7919,-83.1259464,42.3049809,1
7920,-83.125933,42.3246930099,1
7921,-83.1259093,42.431819,1
7922,-83.125898,42.384656,1
7923,-83.1258949,42.3850226,1
7924,-83.125894,42.371746,1
7925,-83.1258850098,42.3879699707,1
7926,-83.125878,42.3146095,1
7927,-83.1258773804,42.3986587524,1
7928,-83.1258544922,42.3966140747,1
7929,-83.1258364,42.3288626,1
7930,-83.1258234,42.2919698,1
7931,-83.125799,42.355997,1
7932,-83.125774,42.4121979,1
7933,-83.1257671,42.3755985,1
7934,-83.1257542,42.3986196,1
7935,-83.1257477,42.3245712,1
7936,-83.125743,42.401133,1
7937,-83.125742,42.388316,1
7938,-83.1257198,42.3989478,1
7939,-83.125688,42.410661,1
7940,-83.1256827,42.3880766,1
7941,-83.125637,42.3853549,1
7942,-83.1256285,42.3482029,1
7943,-83.125596,42.383335,1
7944,-83.125584,42.388832,1
7945,-83.125523,42.315182,1
7946,-83.125521,42.350505,1
7947,-83.1255092,42.2959929,1
7948,-83.125499,42.39300201,1
7949,-83.1254981,42.372028,1
7950,-83.1254882812,42.4463539124,1
7951,-83.1254809,42.31102,1
7952,-83.1254552,42.4116259,1
7953,-83.125449,42.3476087,1
7954,-83.125435,42.4103225,1
7955,-83.1254079,42.354558,1
7956,-83.1253981,42.4103234,1
7957,-83.1253967285,42.3279037476,1
7958,-83.1253846,42.2927631,1
7959,-83.125384,42.357202,1
7960,-83.1253625895,42.4314114868,1
7961,-83.12536,42.332877,1
7962,-83.125341,42.397625,1
7963,-83.125323,42.38099,1
7964,-83.1253226726,42.3477800858,1
7965,-83.1253009,42.392837,1
7966,-83.1252934794,42.3087375996,1
7967,-83.125293,42.332787,1
7968,-83.1252702,42.3477259,1
7969,-83.1252702,42.3477259099,1
7970,-83.1252683,42.4066325,1
7971,-83.1252597,42.4064681,2
7972,-83.1252169,42.4102082,1
7973,-83.1252094,42.3852454,1
7974,-83.1251988,42.3767042,1
7975,-83.1251704,42.376715,1
7976,-83.125151,42.327585,1
7977,-83.125148,42.31668,1
7978,-83.125148,42.373658,1
7979,-83.1251205,42.4064355,1
7980,-83.12511,42.3103320098,1
7981,-83.1251068115,42.328453064,1
7982,-83.1250838,42.3853222,1
7983,-83.1250744,42.3852953,1
7984,-83.1250742,42.3438008,1
7985,-83.1250554444,42.3102789228,1
7986,-83.1250015,42.3912986,2
7987,-83.124973,42.385003,1
7988,-83.12497,42.325102,1
7989,-83.124943,42.385615,1
7990,-83.124917,42.365545,1
7991,-83.1248953708,42.3071842722,1
7992,-83.124886,42.305598,1
7993,-83.1248499,42.3854098,1
7994,-83.1248494,42.3256203,1
7995,-83.124829,42.376556,3
7996,-83.12481,42.365689,5
7997,-83.1248036,42.3151811,1
7998,-83.1247865,42.3786514,1
7999,-83.124747,42.387648,1
8000,-83.1247441,42.3875013,1
8001,-83.124710083,42.3100776672,1
8002,-83.1247033,42.3779127,1
8003,-83.1246683,42.3109749098,1
8004,-83.124635,42.348593,1
8005,-83.1245880127,42.3174247742,1
8006,-83.1245873747,42.4462672858,1
8007,-83.1245851,42.3911214,1
8008,-83.124581,42.3609080099,1
8009,-83.1245727539,42.3606719971,1
8010,-83.124559,42.406313,1
8011,-83.124517,42.304693,2
8012,-83.1245132081,42.329849041,1
8013,-83.124509,42.3913079,2
8014,-83.1244959202,42.2971440896,1
8015,-83.1244916738,42.3610406548,1
8016,-83.124491,42.394703,1
8017,-83.12447,42.359557,1
8018,-83.1244679,42.344493,1
8019,-83.1244491,42.3483019,1
8020,-83.1244430542,42.3992118835,1
8021,-83.1244354248,42.4253005981,1
8022,-83.124419,42.3047309,2
8023,-83.1244,42.402806,1
8024,-83.1243765,42.4143716,1
8025,-83.1243686,42.3573361,1
8026,-83.1243621,42.312524,1
8027,-83.1243547,42.309861,1
8028,-83.124337,42.3074757,1
8029,-83.1243292,42.312625,1
8030,-83.1243209839,42.3171310425,1
8031,-83.1243205119,42.2973131985,1
8032,-83.124286,42.3162255,1
8033,-83.1242859,42.3123221,2
8034,-83.1242787,42.4157883,1
8035,-83.124262,42.389321,1
8036,-83.124231,42.359647,1
8037,-83.1242275,42.429393,1
8038,-83.124213,42.304809,1
8039,-83.1242,42.3254300099,1
8040,-83.1241977,42.3866591,1
8041,-83.1241676,42.3479643,1
8042,-83.1241636,42.3126174,1
8043,-83.124158,42.315271,1
8044,-83.124152,42.370282,1
8045,-83.1241389,42.3564012,1
8046,-83.124132,42.293377,1
8047,-83.1241304,42.4086877,1
8048,-83.124098,42.304853,1
8049,-83.1240929,42.407979,1
8050,-83.124089,42.3125453,1
8051,-83.124089,42.3576989,1
8052,-83.124072,42.35712,1
8053,-83.1240502,42.3575835,1
8054,-83.124042,42.3356284,1
8055,-83.1240359,42.4117485,1
8056,-83.123998,42.374375,1
8057,-83.1239838,42.4102368,1
8058,-83.1239411,42.3112711,1
8059,-83.123934,42.385394,1
8060,-83.123918,42.360188,1
8061,-83.123894,42.309159,1
8062,-83.123869,42.357201,1
8063,-83.1238649,42.3847182,1
8064,-83.1238326,42.3067751,1
8065,-83.1238316,42.3919989,1
8066,-83.123814,42.415185,1
8067,-83.123802,42.372433,1
8068,-83.123801,42.369768,1
8069,-83.123795,42.359801,1
8070,-83.1237857,42.3520101,1
8071,-83.1237613,42.3575886,1
8072,-83.123749,42.414113,2
8073,-83.1237157,42.2905904,1
8074,-83.123712,42.393108,1
8075,-83.1236905,42.3250933099,1
8076,-83.1236812,42.2906817,1
8077,-83.123678,42.308862,1
8078,-83.1236761,42.3450614,1
8079,-83.123651,42.303113,1
8080,-83.12363,42.332781,1
8081,-83.1236203,42.3878436,2
8082,-83.1236179,42.3431564,1
8083,-83.123614,42.3907323,2
8084,-83.123598,42.411513,1
8085,-83.1235841,42.3113186,1
8086,-83.1235809326,42.326965332,1
8087,-83.1235565,42.3313392,1
8088,-83.123542,42.3477109,1
8089,-83.1234666,42.3311471,1
8090,-83.123463,42.40884,2
8091,-83.123458,42.3980729,1
8092,-83.1234283447,42.3333015499,1
8093,-83.1234183,42.3062021,1
8094,-83.123412,42.365001,1
8095,-83.1233869,42.372776,1
8096,-83.1233792,42.3434362,1
8097,-83.1233475,42.3577232,1
8098,-83.1233419,42.353907,1
8099,-83.1233393,42.3849252,1
8100,-83.1233384,42.2929512,1
8101,-83.123314,42.3463748,1
8102,-83.1233109,42.3657436,1
8103,-83.123309,42.405709,1
8104,-83.1233061,42.3087021,1
8105,-83.1232883,42.3301495,1
8106,-83.123285,42.347347,1
8107,-83.123284,42.345549,1
8108,-83.123254,42.374197,1
8109,-83.123233,42.345476,1
8110,-83.123231,42.385233,1
8111,-83.1232222,42.3309038,1
8112,-83.1231509,42.358063,1
8113,-83.1231425,42.3808743,2
8114,-83.1231231689,42.3351478577,1
8115,-83.123103,42.412184,3
8116,-83.1230989,42.4168827,1
8117,-83.1230964,42.3850314,1
8118,-83.1230825,42.3948782,1
8119,-83.123064,42.38631,1
8120,-83.123057,42.3321324,1
8121,-83.1229936,42.3850699,1
8122,-83.122984,42.3323106,1
8123,-83.1229782104,42.4260177612,1
8124,-83.1229773,42.2928276,1
8125,-83.1229741729,42.3291923072,1
8126,-83.122972,42.333567,1
8127,-83.1229471,42.3760346,1
8128,-83.122918,42.30946,1
8129,-83.122844,42.2932429,1
8130,-83.122838,42.348553,1
8131,-83.122838,42.424179,1
8132,-83.1228376,42.4069513,2
8133,-83.1228294,42.3861336,1
8134,-83.122816,42.380655,1
8135,-83.1227944,42.40621,1
8136,-83.1227798,42.3840655,1
8137,-83.1227657,42.3620009,1
8138,-83.1227549,42.3474282,1
8139,-83.1227531,42.4244498,1
8140,-83.122745,42.387845,1
8141,-83.1226888,42.3089563,1
8142,-83.1225795,42.3099599,1
8143,-83.1225792,42.326063,1
8144,-83.122567,42.334925,1
8145,-83.122557,42.42384,1
8146,-83.122554,42.3474659,1
8147,-83.1225287,42.2980145,1
8148,-83.122513,42.414456,2
8149,-83.1224935127,42.323253591,1
8150,-83.1224863,42.3990454,2
8151,-83.1224768,42.2920938,1
8152,-83.1224532,42.3990576,1
8153,-83.1224503,42.3964555,1
8154,-83.1224417,42.4432311,1
8155,-83.122417,42.305424,1
8156,-83.1224048,42.2911629,1
8157,-83.1223854302,42.3240542939,1
8158,-83.122377,42.412203,1
8159,-83.1223754883,42.3133125305,1
8160,-83.12237,42.412093,1
8161,-83.1223526001,42.4044151306,1
8162,-83.1223526,42.3722645,1
8163,-83.12235,42.411764,2
8164,-83.122325,42.39637801,1
8165,-83.1223144531,42.4048118591,1
8166,-83.122286,42.387581,2
8167,-83.122254,42.3120257,1
8168,-83.122244,42.324926,1
8169,-83.12222,42.408205,1
8170,-83.1221783,42.3853445,1
8171,-83.1221761,42.3571503,1
8172,-83.122161,42.311541,1
8173,-83.1221542358,42.4044914246,1
8174,-83.1221513,42.3758506,1
8175,-83.1221506,42.3758459,1
8176,-83.1221354,42.3758179,1
8177,-83.122119,42.406231,1
8178,-83.1221076,42.4151019,1
8179,-83.12209,42.395597,1
8180,-83.1220389,42.4156552,1
8181,-83.12201,42.413948,1
8182,-83.1220088,42.3120409,2
8183,-83.1219773,42.3120949,1
8184,-83.121968,42.377941,1
8185,-83.1219574,42.3079702,1
8186,-83.121954,42.378962,1
8187,-83.121912,42.382638,1
8188,-83.121876,42.411763,1
8189,-83.121871,42.309883,1
8190,-83.1218555,42.3041304,1
8191,-83.1218456,42.3041113,1
8192,-83.1218234169,42.2906631407,1
8193,-83.1218233,42.3258366,1
8194,-83.121813,42.309802,2
8195,-83.1217915,42.4146683,1
8196,-83.1217872,42.3010883,1
8197,-83.1217651367,42.4045143127,1
8198,-83.1217078004,42.3040534249,1
8199,-83.121699,42.417862,1
8200,-83.121672,42.333706,1
8201,-83.1216336,42.4325091,1
8202,-83.1216211,42.3563389,1
8203,-83.121606,42.304423,1
8204,-83.1215980834,42.3305160852,1
8205,-83.1215792,42.3432351,1
8206,-83.1215759,42.3663449,1
8207,-83.1215747,42.4249535,1
8208,-83.121539,42.326729,1
8209,-83.1214954,42.3533298,1
8210,-83.1214349,42.3326609,1
8211,-83.1214077,42.3683396,1
8212,-83.12139,42.3536069,1
8213,-83.1213889,42.343578,1
8214,-83.121357,42.310612,1
8215,-83.12134,42.386361,1
8216,-83.121339,42.391143,1
8217,-83.121307003,42.3445361838,1
8218,-83.1212989,42.3679,1
8219,-83.121277,42.326366,3
8220,-83.1212637,42.3011437,1
8221,-83.1212583,42.3432565,1
8222,-83.121253,42.310654,2
8223,-83.1212294,42.3440073,1
8224,-83.1212281,42.4422406,1
8225,-83.121131897,42.4235038757,1
8226,-83.1211004,42.3132668,1
8227,-83.121099,42.373163,1
8228,-83.121096,42.389442,1
8229,-83.121054,42.3792959,1
8230,-83.1209869385,42.3271636963,1
8231,-83.1209583,42.4409646,2
8232,-83.1209394,42.3690086,1
8233,-83.120935,42.407153,1
8234,-83.120931,42.330334,1
8235,-83.120925,42.3623007,1
8236,-83.120925,42.406968,1
8237,-83.12092,42.380923,1
8238,-83.1209123,42.3807005,1
8239,-83.1208914,42.3926621,1
8240,-83.1208716208,42.4247492159,1
8241,-83.120831,42.387573,1
8242,-83.1208190918,42.2910461426,1
8243,-83.1208073,42.3934867,1
8244,-83.120805,42.385532,1
8245,-83.12079,42.333314,1
8246,-83.120723,42.292712,2
8247,-83.120716,42.387617,1
8248,-83.1206739,42.3563789,1
8249,-83.1206731582,42.3968195055,1
8250,-83.1206665,42.3288623,7
8251,-83.1206649,42.3434769,1
8252,-83.120656,42.327758,1
8253,-83.120634393,42.3434453972,1
8254,-83.120624,42.3920839,1
8255,-83.120605,42.324077,1
8256,-83.120581,42.3382535,1
8257,-83.120569,42.35642,1
8258,-83.1205673218,42.4344940186,1
8259,-83.1205656,42.3683635,1
8260,-83.120561,42.337777,2
8261,-83.120537,42.31462,1
8262,-83.1205133,42.40504,1
8263,-83.1205052,42.3073213,1
8264,-83.120465,42.357035,1
8265,-83.120358,42.39666,1
8266,-83.120345,42.327322,2
8267,-83.1203326,42.3311118,2
8268,-83.1203233,42.3974265,1
8269,-83.120304,42.412456,1
8270,-83.120292,42.32725,1
8271,-83.1202903,42.4051078,2
8272,-83.1202827,42.4142644,1
8273,-83.120243,42.304145,1
8274,-83.1202409,42.327177,2
8275,-83.1202316284,42.3777656555,1
8276,-83.120209,42.362001,1
8277,-83.120198,42.3383700099,1
8278,-83.120158,42.3280559099,2
8279,-83.1201553345,42.3286132812,1
8280,-83.120106,42.4340840001,1
8281,-83.1200873,42.414285,1
8282,-83.1200719,42.353513,1
8283,-83.1200644531,42.3348521139,1
8284,-83.1200027466,42.3798446655,1
8285,-83.1199985,42.3701931,1
8286,-83.119998,42.3776439,1
8287,-83.1198431926,42.3244359216,1
8288,-83.1198427,42.3570362,1
8289,-83.1198407,42.4392654001,1
8290,-83.1197867354,42.3311466003,1
8291,-83.1197809,42.3371067,1
8292,-83.1197697,42.3280113099,1
8293,-83.1197695,42.3626509,1
8294,-83.119765,42.294163,1
8295,-83.1197538,42.2941205,1
8296,-83.1197506,42.2941403,1
8297,-83.1197498,42.2941189,1
8298,-83.119713,42.4335450001,1
8299,-83.11969,42.327401,1
8300,-83.119670726,42.4460859541,1
8301,-83.119667,42.308203,1
8302,-83.1196580117,42.4221940081,1
8303,-83.1196431899,42.3745038986,1
8304,-83.1196389,42.2942101,1
8305,-83.119598,42.39613,1
8306,-83.1195907593,42.3794212341,1
8307,-83.1195883345,42.4117489781,1
8308,-83.119583,42.409386,1
8309,-83.1195594,42.366799,1
8310,-83.119516,42.3622609,1
8311,-83.1195024,42.3923011,1
8312,-83.1194764,42.407771,1
8313,-83.1194534302,42.3283538899,1
8314,-83.1194272721,42.3019293488,1
8315,-83.119426,42.391596,3
8316,-83.1194152832,42.4318161011,1
8317,-83.119361,42.3617499,1
8318,-83.1193579,42.4118389,1
8319,-83.1193517,42.3695024,1
8320,-83.1193487,42.3111721,1
8321,-83.1193474,42.3513877,1
8322,-83.119318,42.387702,1
8323,-83.119277,42.3258269,1
8324,-83.119271,42.412116,1
8325,-83.119271,42.4121160082,1
8326,-83.1192572167,42.4385217858,1
8327,-83.1192467,42.3607556,1
8328,-83.1192447,42.3001792,1
8329,-83.1192123,42.3028334,1
8330,-83.1192016602,42.3270225525,1
8331,-83.1191711211,42.3978495089,1
8332,-83.1191621,42.4044691,1
8333,-83.119116,42.305487,1
8334,-83.1190927,42.3087446,1
8335,-83.1190897478,42.3508897934,1
8336,-83.1190862,42.386911,1
8337,-83.1190794,42.3978353,1
8338,-83.119056,42.3868912,1
8339,-83.119049,42.375779,1
8340,-83.1190343,42.4055521,1
8341,-83.119009,42.411354,1
8342,-83.118978,42.383452,1
8343,-83.1189667,42.3297954,2
8344,-83.118899,42.3865945,1
8345,-83.1188877,42.4102978,1
8346,-83.1188833,42.3855626,1
8347,-83.1188659668,42.3445129395,1
8348,-83.1188659668,42.3592796326,1
8349,-83.118817,42.375865,1
8350,-83.1187896729,42.3424682617,1
8351,-83.1187882,42.3682059,2
8352,-83.1187812,42.3563345,1
8353,-83.1187592447,42.3100787295,1
8354,-83.1187438965,42.3424224854,1
8355,-83.1187369,42.3674032,1
8356,-83.1186501,42.3090695,1
8357,-83.1186315,42.3375489,1
8358,-83.118599,42.348451,1
8359,-83.1185913086,42.2933197021,1
8360,-83.1185798,42.3879145,1
8361,-83.1185783,42.3374468099,1
8362,-83.118576,42.347957,1
8363,-83.118539,42.328048,1
8364,-83.1184926,42.371442,1
8365,-83.1184789538,42.2900959809,1
8366,-83.118469,42.3368630099,1
8367,-83.118453,42.407924,1
8368,-83.1184415603,42.4104458745,1
8369,-83.118431,42.326918,1
8370,-83.1183875,42.3098335,1
8371,-83.118339,42.387165,1
8372,-83.1183387,42.3338853,1
8373,-83.118327,42.3683767,1
8374,-83.1183235,42.3629901,2
8375,-83.118307,42.31226,1
8376,-83.118304,42.379867,1
8377,-83.1182709,42.313581,1
8378,-83.11826,42.336573,2
8379,-83.1182554,42.3875878,1
8380,-83.118248,42.422159,1
8381,-83.118236,42.361453,1
8382,-83.118226,42.392311,1
8383,-83.118195,42.367972,1
8384,-83.1181785,42.3875407,1
8385,-83.118153,42.390586,4
8386,-83.1181217,42.3880692,1
8387,-83.118118,42.379375,1
8388,-83.1180981,42.3486303,1
8389,-83.118048,42.392044,1
8390,-83.118025,42.3429059,1
8391,-83.1180114746,42.422000885,1
8392,-83.118005,42.37792001,1
8393,-83.118003,42.379418,1
8394,-83.117999,42.38783,1
8395,-83.11796,42.345752,1
8396,-83.1179459,42.373942,1
8397,-83.1179201,42.3631256,1
8398,-83.11785,42.358483,1
8399,-83.1178216,42.4196388,1
8400,-83.1178143,42.3909086,1
8401,-83.117772,42.38107,1
8402,-83.117756,42.407266,1
8403,-83.1177496652,42.4210403399,1
8404,-83.117746,42.378479,1
8405,-83.1177249,42.3800809,1
8406,-83.117637,42.379108,1
8407,-83.117632,42.367358,2
8408,-83.117632,42.3935869,1
8409,-83.1176071167,42.3424797058,1
8410,-83.1176009,42.37343,1
8411,-83.117571,42.418548,1
8412,-83.117565,42.37751401,1
8413,-83.1175458804,42.4180633945,1
8414,-83.117531,42.389437,2
8415,-83.117447,42.392314,1
8416,-83.117391,42.295539,1
8417,-83.1173876,42.3942875,2
8418,-83.117378,42.4330569,1
8419,-83.1173589,42.307074,1
8420,-83.1173400879,42.3424758911,1
8421,-83.1173392,42.3772268,1
8422,-83.117336,42.376783,1
8423,-83.1173259,42.381009,1
8424,-83.1173205,42.3043059,1
8425,-83.1173168,42.2942628,1
8426,-83.117288,42.348973,2
8427,-83.1172647,42.3529094,1
8428,-83.117244,42.332693,1
8429,-83.117221,42.427073,1
8430,-83.1171899,42.379716,1
8431,-83.1171599,42.3653695,1
8432,-83.1171233,42.4394224,2
8433,-83.1171178,42.3912422,1
8434,-83.1170045,42.3246285,1
8435,-83.1169865,42.3396993,1
8436,-83.1169787,42.3677261,1
8437,-83.116977,42.33741,1
8438,-83.116972,42.292783,1
8439,-83.116953,42.397508,1
8440,-83.1169334,42.4339798,3
8441,-83.1169086,42.3754238,1
8442,-83.116908,42.316075,1
8443,-83.116904,42.351206,1
8444,-83.116895,42.408161,1
8445,-83.1168452,42.3904578,1
8446,-83.116831,42.333701,1
8447,-83.116804,42.391082,1
8448,-83.1167636812,42.4176926157,1
8449,-83.1167509,42.348744,1
8450,-83.11673,42.372725,1
8451,-83.1166598,42.363627,1
8452,-83.116659,42.35645,1
8453,-83.116628,42.352469,1
8454,-83.1166034,42.3473446,1
8455,-83.1165962005,42.3687652234,1
8456,-83.1165814,42.2945541,2
8457,-83.1165409,42.3473249,1
8458,-83.116539,42.340645,1
8459,-83.116504,42.418703,1
8460,-83.1164682,42.3756033,1
8461,-83.1164398,42.3851915,1
8462,-83.1164177,42.347378,1
8463,-83.116393,42.347606,1
8464,-83.116337,42.3471301,1
8465,-83.1163269,42.3834182,1
8466,-83.1163231,42.4196722,2
8467,-83.116323,42.3570319,1
8468,-83.116296,42.324436,1
8469,-83.11629539,42.4467802434,1
8470,-83.1162490845,42.4176673889,1
8471,-83.116236,42.391289,2
8472,-83.116197,42.326195,3
8473,-83.1161806,42.3531657,2
8474,-83.1161636,42.3047392,1
8475,-83.1160979,42.388177,1
8476,-83.116044,42.381713,1
8477,-83.11604,42.3952389,1
8478,-83.116034,42.332617,2
8479,-83.1160198,42.36555,1
8480,-83.116013,42.348671,1
8481,-83.1160095,42.3691432,1
8482,-83.1159682,42.3693474,1
8483,-83.115966,42.333395,1
8484,-83.115952,42.3385793,1
8485,-83.1159478,42.2924655,1
8486,-83.1159245,42.3647853,1
8487,-83.1159106,42.3250196,1
8488,-83.115863,42.365386,2
8489,-83.115853,42.308607,1
8490,-83.115851,42.327809,1
8491,-83.1158449,42.355117,1
8492,-83.1157892,42.3851594,1
8493,-83.115753,42.333106,1
8494,-83.1157489,42.37326,2
8495,-83.1157435,42.3694325,1
8496,-83.1157226562,42.3047714233,1
8497,-83.115702,42.436686,1
8498,-83.115691,42.343245,1
8499,-83.115681,42.3740809,1
8500,-83.115668,42.2962429,1
8501,-83.1156611,42.3278801,1
8502,-83.1156520629,42.3961914706,1
8503,-83.115652,42.292919,1
8504,-83.115633,42.383662,1
8505,-83.115615,42.340235,1
8506,-83.115603,42.3267275,1
8507,-83.1155693,42.3393208,1
8508,-83.1155689,42.372997,1
8509,-83.1155459,42.337695,1
8510,-83.1155147,42.4322252,1
8511,-83.1154838,42.3244359,1
8512,-83.115401,42.355875,1
8513,-83.1153758,42.3494779099,1
8514,-83.11536,42.328112,1
8515,-83.1153333258,42.3241020458,1
8516,-83.1153270264,42.3676130468,1
8517,-83.1153174,42.3667626,1
8518,-83.1152672114,42.324154333,1
8519,-83.115233,42.3553500099,1
8520,-83.1152224168,42.3683590042,1
8521,-83.11521,42.3569990099,1
8522,-83.11518,42.3955727,1
8523,-83.115159,42.3019511,1
8524,-83.1151585,42.33401,1
8525,-83.115141,42.365276,1
8526,-83.1151314049,42.3568257946,1
8527,-83.1151255984,42.3052527255,1
8528,-83.1151199341,42.3987503052,1
8529,-83.1150803,42.3052236,1
8530,-83.1150566,42.3280908,1
8531,-83.115047,42.36924,1
8532,-83.1150138751,42.3683570225,1
8533,-83.1149806,42.349434,1
8534,-83.114971,42.337755,1
8535,-83.1149343,42.3903824,1
8536,-83.114922502,42.3690505843,1
8537,-83.114914,42.347051,1
8538,-83.1148798,42.3695809,1
8539,-83.1148553,42.3589701,1
8540,-83.1148539,42.326424,1
8541,-83.114841,42.3066,1
8542,-83.1148383,42.3689328,2
8543,-83.1147899,42.4210574,1
8544,-83.1147774,42.2926263098,2
8545,-83.1147648,42.4394032,1
8546,-83.1147473,42.3585591,1
8547,-83.114699,42.305176,1
8548,-83.114678,42.368485,5
8549,-83.114603,42.3847359,1
8550,-83.114599,42.390018,1
8551,-83.1145987,42.3875045,1
8552,-83.1145883,42.3957622,1
8553,-83.114542,42.4196,1
8554,-83.114503,42.382062,3
8555,-83.114444,42.387423,1
8556,-83.114425,42.401762,1
8557,-83.114407,42.342802,1
8558,-83.114406,42.306211,1
8559,-83.1143959,42.3305516,1
8560,-83.1143955,42.3653582,1
8561,-83.1143902,42.3998161,1
8562,-83.1143875122,42.390411377,1
8563,-83.1143623,42.3499019,1
8564,-83.1143581,42.3608815,1
8565,-83.1143556,42.3376094,1
8566,-83.1143529,42.3462857,2
8567,-83.1143505,42.3349099,1
8568,-83.114341,42.368612,1
8569,-83.1143124,42.347948,1
8570,-83.1142803,42.3969487,1
8571,-83.1142587,42.330407,1
8572,-83.114205,42.336701,1
8573,-83.114193,42.304874,1
8574,-83.114169,42.3090000098,1
8575,-83.1141589,42.330217,1
8576,-83.114144,42.360655,1
8577,-83.114118373,42.3518066731,1
8578,-83.114098,42.3695949,1
8579,-83.114096,42.304913,1
8580,-83.114095,42.3665650099,1
8581,-83.114073,42.366953,1
8582,-83.114042,42.342293,1
8583,-83.1140379,42.392342,1
8584,-83.1140351,42.3415369,1
8585,-83.114018,42.401183,1
8586,-83.1139535,42.3592437,1
8587,-83.1139413,42.3931469,1
8588,-83.1139139915,42.3447030549,1
8589,-83.1139065,42.337308,2
8590,-83.113853,42.305448,1
8591,-83.1138168,42.3972184,1
8592,-83.113762,42.336089,1
8593,-83.113711,42.3622320099,1
