address,date,type,lat,long
292 LUTHER,7/8/13,DISM,42.2919671478697,-83.1464697659662
387 LUTHER,7/8/13,DISM,42.2909563377648,-83.14795388453379
405 LUTHER,7/8/13,DISM,42.290853948803104,-83.14825693154091
343 HEIDT,7/8/13,DISM,42.291917066515005,-83.14768346499541
344- 350 COLONIAL,7/8/13,DISM,,
301 S GREEN AKA 7106 SOUTH ST,7/8/13,DISM,,
3629 MELDRUM,7/8/13,DISM,42.3620994995245,-83.0209604272852
990 OAKWOOD,7/8/13,DISM,42.28745687659421,-83.15595392737329
601 COLONIAL,7/8/13,DISM,42.2892776351379,-83.15036464359241
410 LUTHER,7/8/13,DISM,42.2912397042222,-83.148608336862
530 FORT AKA 531 WARING,7/8/13,DISM,,
12630 BENTLER,7/3/13,DISM,42.379753774103996,-83.2506672315786
21141 FENKELL,7/3/13,DISM,42.40023356038979,-83.2490737593963
4832 TOLEDO,7/3/13,DISM,42.321886096651895,-83.10246473026879
21145 FENKELL,7/3/13,DISM,42.4002321712508,-83.24914936999909
3523 MICHIGAN,7/3/13,DISM,,
5211 25TH,7/3/13,DISM,,
16711 BURT RD,7/3/13,DISM,42.411833125168,-83.24800527306608
6418 NORTHFIELD,7/3/13,DISM,42.3505883912154,-83.1243891099946
15129 BEAVERLAND,7/3/13,DISM,42.3994020838974,-83.2657969837569
5757 VINEWOOD,7/3/13,DISM,,
14138 FENKELL,7/3/13,DISM,42.40218764609821,-83.1843150855547
3410 W WARREN,7/3/13,DISM,42.3456608552449,-83.1000303693063
10332 ROSA PARKS BLVD,7/3/13,DISM,42.3836239239013,-83.10409398297129
3519 MICHIGAN,7/3/13,DISM,,
3410 W WARREN,7/3/13,DISM,42.3456608552449,-83.1000303693063
2012 DALZELLE,7/3/13,DISM,42.3303491794951,-83.07355025808579
2831 WILLIAMS,7/3/13,DISM,42.33234778874321,-83.08910561315109
2100 W WARREN,7/3/13,DISM,42.3503025977232,-83.0861319177256
14155 GRATIOT,7/3/13,DISM,,
6821 E FERRY AKA 5500 CONCORD,7/3/13,DISM,,
5801 GRANDY,7/3/13,DISM,42.372930600122,-83.0433774943995
1205 LILLIBRIDGE,7/3/13,DISM,,
1488 W GRAND BLVD,7/1/13,DISM,42.3438290799675,-83.1064530194675
12736 DENMARK,6/27/13,DISM,42.2915048802713,-83.1437140156731
17599 GREELEY,6/27/13,DISM,42.4232917530814,-83.08767706125771
850 OAKWOOD,6/27/13,DISM,42.2878730489674,-83.1545037720148
434 LUTHER,6/27/13,DISM,42.2911026974014,-83.14901122255691
555 WARING,6/27/13,DISM,42.2862410461973,-83.1475679934927
433- 35 LUTHER,6/27/13,DISM,,
387 OAKWOOD,6/27/13,DISM,42.289371087088,-83.1469866127447
375 LUTHER,6/27/13,DISM,42.291024195007,-83.1477525715233
394 LUTHER,6/27/13,DISM,42.291329086876004,-83.14834310781809
417- 423 LUTHER,6/27/13,DISM,,
13214 ORMOND,6/27/13,DISM,42.2910518391916,-83.149162868659
227 LUTHER,6/27/13,DISM,42.291913173198104,-83.1451129377052
515 COLONIAL,6/27/13,DISM,42.289722011849705,-83.14905369452599
444 COLONIAL,6/27/13,DISM,42.290316926919296,-83.1487769366114
345 COLONIAL,6/27/13,DISM,42.2904804124267,-83.14681784503391
226- 236 COLONIAL,6/27/13,DISM,,
218 BAYSIDE,6/27/13,DISM,42.2898559456323,-83.1443430350679
333 HEIDT,6/27/13,DISM,42.2919842658999,-83.14748113559651
363 HEIDT,6/27/13,DISM,42.29181561319661,-83.14798715120149
3970 HEREFORD,6/26/13,DISM,42.4012258497751,-82.9186112870117
3974 HEREFORD,6/26/13,DISM,42.40144485934261,-82.9186421748673
9986 WOODSIDE,6/25/13,DISM,42.370832306645,-83.1374057981309
18501 SANTA BARBARA,6/24/13,DISM,42.4275307771194,-83.1496330877163
17503 WESTBROOK,6/24/13,DISM,42.4190293181295,-83.2513497887763
14217 STOUT,6/24/13,DISM,42.390251035588,-83.2414816592481
18281 PRAIRIE,6/24/13,DISM,42.42554264281689,-83.1458405625606
15745 LAUDER,6/24/13,DISM,42.4063477196609,-83.1919353478625
21492 THATCHER,6/24/13,DISM,42.4208083898766,-83.25499389248209
20219 JOANN,6/24/13,DISM,42.446043052483,-82.99077136392071
15866 HARTWELL,6/24/13,DISM,42.4085521146826,-83.177998470399
17190 ALBION,6/24/13,DISM,42.4213162312873,-83.0049138393037
12937 ROSEMONT,6/24/13,DISM,42.3839115287971,-83.2200756028369
12858 PAYTON,6/24/13,DISM,42.432273340201895,-82.9530752338664
12003 FORRER,6/20/13,DISM,42.3747986029219,-83.2016045476777
453 S WARING,6/20/13,DISM,,
549 GREYFRIARS,6/20/13,DISM,42.2869306885439,-83.1482142223545
528 DUMFRIES,6/20/13,DISM,42.287636761776,-83.1484772135619
576 GREYFRIARS,6/20/13,DISM,42.286878644728,-83.14894124055091
309 HEIDT,6/20/13,DISM,42.2921362477914,-83.14702669001841
10777 HAVERHILL,6/20/13,DISM,42.4153302789668,-82.9618333697305
7523 WETHERBY,6/20/13,DISM,42.348116574421,-83.13999970280098
554 WARING,6/20/13,DISM,42.28654415195179,-83.1480129070592
525 WARING,6/20/13,DISM,42.2865894640633,-83.1472727647831
465 WARING,6/20/13,DISM,42.2872869113105,-83.1466842353052
19617 HAMBURG,6/19/13,DISM,42.439920301609895,-82.9978994125232
19726 GODDARD,6/19/13,DISM,42.4392974377459,-83.07701887462741
14419 ALMA,6/14/13,DISM,42.421707467450794,-82.9744121221807
14051 SANTA ROSA,6/14/13,DISM,42.3913657937001,-83.1422595369306
15270 GLENWOOD,6/14/13,DISM,42.4306629558746,-82.96396792633091
20194 MENDOTA,6/14/13,DISM,42.442210247506104,-83.1664589440627
5650 ST HEDWIG,6/10/13,DISM,42.3280720247163,-83.1103758963615
2111 E ATWATER,6/7/13,DISM,42.3344496804844,-83.02402390670791
5601 MILITARY,6/4/13,DISM,,
17126 GRIGGS,6/3/13,DISM,42.417313734377,-83.1632724909719
3730 E CANFIELD,6/3/13,DISM,42.365914934162895,-83.0252673564651
4265 MT ELLIOTT,6/3/13,DISM,42.3660684750005,-83.0250955410241
15004 TACOMA,5/29/13,DISM,42.44155745314379,-82.9667712606508
1635 GRAY,5/24/13,DISM,42.3742393592901,-82.9568230718087
5262 AVERY,5/24/13,DISM,42.3545321599692,-83.0822402703321
18520 W SEVEN MILE,5/21/13,DISM,42.4317658648174,-83.22451179811709
4319 CHATSWORTH,5/21/13,DISM,42.3955306661286,-82.9429468908737
13915 TACOMA,5/17/13,DISM,42.4417594089388,-82.9806341038957
10010 QUINCY,5/16/13,DISM,42.37509305294971,-83.12509496717541
745 BAYSIDE,5/16/13,DISM,42.2870109257546,-83.15137801875579
445 LUTHER,5/16/13,DISM,42.2906239954472,-83.1489383536065
4329 - 31 W GRAND AVE.,5/16/13,DISM,,
604 GREYFRIARS,5/16/13,DISM,42.286530325304,-83.14923621827809
744 W ADELINE,5/10/13,DISM,,
20537 GOULBURN,5/10/13,DISM,42.44800956183271,-82.99457017947971
8916 MICHIGAN,5/10/13,DISM,,
10419 BEECHDALE,5/10/13,DISM,42.3701917058636,-83.1641008123575
19050 MOROSS,5/7/13,DISM,42.4317635445546,-82.94731684067669
20025 COVENTRY,5/2/13,DISM,42.441350351139796,-83.10189761574179
502 COLTON,5/2/13,DISM,42.4451344672789,-83.1091896021668
2029 PARK,4/30/13,DISM,42.33669371733321,-83.0530611681214
500 OAKWOOD,4/23/13,DISM,42.2894512010613,-83.14869684429979
574 BAYSIDE,4/23/13,DISM,42.288187919162105,-83.14930405917791
609 GREYFRIARS,4/23/13,DISM,42.2862329637922,-83.14880213588191
540 DUMFRIES,4/23/13,DISM,42.2875693468254,-83.1486794286795
286 COLONIAL,4/23/13,DISM,42.29127110502621,-83.1459366765807
200 COLONIAL,4/23/13,DISM,42.2917352090951,-83.14457685564649
274 LUTHER,4/23/13,DISM,42.2920696602295,-83.1461670804187
841 LIEBOLD,4/23/13,DISM,42.282650552879794,-83.14607916455041
426 BAYSIDE,4/23/13,DISM,42.288912218487795,-83.1471871696816
11688 WAYBURN,4/23/13,DISM,42.4249296092266,-82.9504343486018
2428 JUNCTION,4/22/13,DISM,42.322279495223,-83.1046598836682
8263 OHIO,4/22/13,DISM,42.3551531522412,-83.1532589665151
1925- 27 W DAVISON,4/19/13,DISM,,
15368 MUIRLAND,4/19/13,DISM,42.404061598141105,-83.133092159914
8030 MCGRAW,4/19/13,DISM,42.3342992592264,-83.14416563059291
13151 MAINE,4/19/13,DISM,42.4106450331566,-83.0694326227814
24605 W EIGHT MILE,4/17/13,DISM,42.442339705373705,-83.2855647194843
7941 OLIVET,4/15/13,DISM,42.3020456173775,-83.1204711397884
18612 GABLE,4/15/13,DISM,42.4302415807598,-83.04226614022691
4850 BERKSHIRE,4/15/13,DISM,42.39973719082961,-82.9438410489543
310 FORDSON,4/12/13,DISM,42.2947969527998,-83.1519392171163
8440 KIRKWOOD,4/9/13,DISM,,
8610 DENNISON,4/9/13,DISM,42.335341668770795,-83.1517409906274
8516 KIRKWOOD,4/9/13,DISM,,
17151 W EIGHT MILE,4/3/13,DISM,,
64 WATSON,4/1/13,DISM,42.3450793887664,-83.0549266096785
2486 BEAUBIEN,4/1/13,DISM,42.3431590525132,-83.0477980229208
2457 BEAUBIEN,4/1/13,DISM,42.3427220147286,-83.04805680638721
751 BAYSIDE,3/22/13,DISM,42.2869773678977,-83.1514791400199
450 DUMFRIES,3/22/13,DISM,42.2880775563009,-83.14716566627109
386 LUTHER,3/22/13,DISM,42.2913717629891,-83.14821719944351
5138 ST CLAIR,3/22/13,DISM,42.3858516818777,-82.99342783607821
208 LUTHER,3/22/13,DISM,42.2924446299441,-83.1450571239573
539 COLONIAL,3/22/13,DISM,42.289585723280794,-83.1494570227535
441 COLONIAL,3/22/13,DISM,42.289918305619395,-83.1484832711358
435 COLONIAL,3/22/13,DISM,42.289969212361896,-83.1483314509993
209 COLONIAL,3/22/13,DISM,42.2913058476054,-83.1443622620217
570 GREYFRIARS,3/22/13,DISM,42.2869481263169,-83.1488822484445
347 BAYSIDE,3/22/13,DISM,42.288858685474786,-83.14591238673441
7761 WOODMONT,3/22/13,DISM,42.3491895995647,-83.2074574826954
18982 RIVERVIEW,3/22/13,DISM,42.42786176346221,-83.27497042864542
2425 CONCORD,3/21/13,DISM,42.356838102040896,-83.0126683476482
350 LUTHER,3/19/13,DISM,42.2915811845152,-83.1475996321129
333- 339 COLONIAL,3/18/13,DISM,,
634 BAYSIDE,3/18/13,DISM,42.2878481866518,-83.15031446379841
368 LUTHER,3/18/13,DISM,42.2914789825565,-83.1479022291187
558 DUMFRIES,3/18/13,DISM,42.28746763710671,-83.14898188653329
332 DUMFRIES,3/18/13,DISM,42.2886548500788,-83.1454510340972
13165 POWELL,3/18/13,DISM,42.292214084215104,-83.14800018819649
250 COLONIAL,3/18/13,DISM,42.29147683308521,-83.14533209375941
600- 612 DUMFRIES,3/18/13,DISM,,
564 DUMFRIES,3/18/13,DISM,42.2874336670569,-83.1490831107338
318- 326 DUMFRIES,3/18/13,DISM,,
736 BAYSIDE,3/18/13,DISM,42.2874267872931,-83.1515549319841
526 BAYSIDE,3/18/13,DISM,42.2884597097223,-83.148496444364
338 BAYSIDE,3/18/13,DISM,42.289321464957105,-83.1459761617538
257- 263 HEIDT,3/18/13,DISM,,
244 COLONIAL,3/18/13,DISM,42.29151164942729,-83.1452316773633
1139 CALVERT,3/18/13,DISM,42.38556311561471,-83.0958355801033
3551 MICHIGAN,3/18/13,DISM,,
3527 MICHIGAN,3/18/13,DISM,,
429 LUTHER,3/18/13,DISM,42.290717377616794,-83.1486605558421
19732 JOHN R,3/18/13,DISM,42.4390662044573,-83.10225379500379
403 COLONIAL,3/18/13,DISM,42.2901398569824,-83.1478271314406
447 WARING,3/18/13,DISM,42.2874962634487,-83.1465072312922
232 -238 COLONIAL,3/18/13,DISM,,
404- 406 COLONIAL,3/18/13,DISM,,
386 COLONIAL,3/18/13,DISM,42.2906585404133,-83.1477682075959
13166 -13178 POWELL,3/18/13,DISM,,
261 COLONIAL,3/18/13,DISM,42.291032328468795,-83.14516867955301
399 COLONIAL,3/18/13,DISM,42.290173870661,-83.1477264337698
355 COLONIAL,3/18/13,DISM,42.290412207027295,-83.1470196974976
362 COLONIAL,3/18/13,DISM,42.2907949375158,-83.14736465882191
5563 CHENE,3/18/13,DISM,42.370600277743,-83.04437341082871
459 WARING,3/18/13,DISM,42.28735649516521,-83.1466249968718
391 HEIDT,3/18/13,DISM,42.291646835569296,-83.1484921820592
505 DUMFRIES,3/18/13,DISM,42.287413048299705,-83.1477946628345
17511 MACK,3/15/13,DISM,42.3994070266009,-82.9191812062545
2497 W EUCLID,3/15/13,DISM,42.367536611028704,-83.1032294916068
4800 CONCORD,3/15/13,DISM,42.37169283607121,-83.0216779451457
5862 TRENTON,3/15/13,DISM,42.3351464060555,-83.1509212651179
3180 HEIDELBERG,3/14/13,DISM,42.3565228247848,-83.0266891356536
2231 THEODORE,3/14/13,DISM,42.3661088681376,-83.0427805655714
5258 16TH,3/14/13,DISM,,
2645 BUCHANAN,3/14/13,DISM,42.343287250543604,-83.0896087929725
2800 LELAND,3/14/13,DISM,42.35910820184649,-83.0337144749188
5213 VERMONT,3/14/13,DISM,42.352617539345005,-83.0860258798825
2803 HARRISON,3/14/13,DISM,42.3362238751603,-83.073587405333
2633 GARFIELD,3/14/13,DISM,42.3631094004093,-83.038270302068
4412 18TH,3/14/13,DISM,,
2445 W HANCOCK,3/14/13,DISM,42.3472642400334,-83.0891230099498
97 ENGLEWOOD,3/14/13,DISM,42.3927951844034,-83.08619326821791
632 E BETHUNE,3/14/13,DISM,42.375127227163894,-83.0663999550972
1227 COLLINGWOOD,3/14/13,DISM,42.385872980653296,-83.0978940671675
2802 HALE,3/14/13,DISM,42.356456532913,-83.03193506669471
5739 GRANDY,3/14/13,DISM,42.3721119940202,-83.0428593496686
2683 THEODORE,3/14/13,DISM,42.36714557207901,-83.03993973997721
2624 E FERRY,3/14/13,DISM,42.3697972346992,-83.04278600695521
2630 E FERRY,3/14/13,DISM,42.3698338911645,-83.0426864290032
3557 E FERRY,3/14/13,DISM,42.3737120258617,-83.0336658598218
3741 MITCHELL,3/14/13,DISM,42.35907687799229,-83.0318001208449
3336 16TH,3/14/13,DISM,,
4262 GRANDY,3/14/13,DISM,42.3622095412651,-83.0355919714997
4303 16TH,3/14/13,DISM,,
4457 HUMBOLDT,3/14/13,DISM,42.343964465591,-83.0912461720031
2748 POPLAR,3/14/13,DISM,42.341715468661,-83.0905672016554
3834 LOVETT,3/13/13,DISM,42.334400673569895,-83.1046909674874
4242 MCKINLEY,3/13/13,DISM,42.3389524393139,-83.10005702513699
4683 SCOTTEN,3/13/13,DISM,42.3405883057777,-83.10847376881371
4163 SCOTTEN,3/13/13,DISM,42.337630837431504,-83.1063556223599
3843 MERRICK,3/13/13,DISM,42.3454083141201,-83.10554503969921
3809 MOHAWK,3/13/13,DISM,42.3433405264674,-83.1035081331585
5050 23RD,3/13/13,DISM,,
15065 BRAMELL,3/12/13,DISM,42.39854596515121,-83.26463155380341
14724 LAMPHERE,3/12/13,DISM,42.3950794596368,-83.2612262063001
17344 STOUT,3/12/13,DISM,42.4180101349975,-83.24216554803179
18926 VAUGHAN,3/12/13,DISM,42.4276024567205,-83.2394416768466
11837 W OUTER DRIVE,3/12/13,DISM,42.3935562936875,-83.25609408424641
11090 W OUTER DRIVE,3/12/13,DISM,42.3981515834963,-83.2486691103449
15108 BRAMELL,3/12/13,DISM,42.3991244631071,-83.26395905892541
18904 KENTFIELD,3/12/13,DISM,42.4272114497416,-83.24142929028059
5411 IROQUOIS,3/12/13,DISM,42.3812720909678,-83.01174514328959
15485 BURGESS,3/12/13,DISM,42.40337156816671,-83.254843548034
2801 W FORT,3/12/13,DISM,42.3177336292516,-83.0767848389122
2725 W FORT,3/12/13,DISM,42.3181362763583,-83.0757996960006
6878 RUTLAND,3/12/13,DISM,42.3423529908414,-83.2118493394728
19227 CARDONI,3/12/13,DISM,42.4344204683678,-83.0919507700939
5181 - 87 WABASH,3/11/13,DISM,,
1409 WEBB,3/11/13,DISM,42.3881381961696,-83.1005139684516
16135 KENTUCKY,3/11/13,DISM,42.4102857367758,-83.1592456592282
4235 HERBERT,3/11/13,DISM,42.3427240202407,-83.11044169666309
3439 HAMMOND,3/11/13,DISM,42.327623296500896,-83.1151158677285
19160 DERBY,3/11/13,DISM,42.4332169380595,-83.1038224984177
1485 -87 W GRAND BLVD,3/11/13,DISM,,
1481 -83 W GRAND BLVD,3/11/13,DISM,,
5590 IVANHOE,3/11/13,DISM,42.3561996763204,-83.1307793000559
14054 WESTWOOD,3/11/13,DISM,42.3886451036649,-83.23177017767321
1317 W GRAND BLVD,3/11/13,DISM,42.3392943686154,-83.10455583733591
11143 W OUTER DRIVE,3/11/13,DISM,42.3974400997021,-83.2495960709803
1360 W GRAND BLVD,3/11/13,DISM,42.34068009553809,-83.1043644163771
4300 DICKERSON,3/8/13,DISM,42.3876095355845,-82.9634856478378
2934 HELEN,3/8/13,DISM,42.360252792351396,-83.01167968720341
4843 MANISTIQUE,3/8/13,DISM,42.3954014632264,-82.9556781783194
12800 TERRY,3/8/13,DISM,42.3824192,-83.19104490000002
1996 DAVIS PLACE,3/8/13,DISM,42.3644727427152,-83.04512820572829
14921 BIRWOOD,3/8/13,DISM,42.399631911004,-83.16413985689451
12919 W SEVEN MILE,3/8/13,DISM,42.430944726329706,-83.1734591054876
8527 ELLSWORTH,3/8/13,DISM,42.4015961663097,-83.1553491200561
3485 ROHNS,3/8/13,DISM,42.3694832640919,-82.99657402559309
2551 HURLBUT,3/8/13,DISM,42.36793057349861,-82.98567404269659
5301 CRANE,3/8/13,DISM,42.3815011742856,-83.00694601447358
15354 SANTA ROSA,3/8/13,DISM,42.40357534725371,-83.14212202212408
2544 FISCHER,3/8/13,DISM,42.3651692802362,-82.99556338656079
14432 BRAILE,3/8/13,DISM,42.3927734707554,-83.2442030706359
3175 PENNSYLVANIA,3/8/13,DISM,42.370483082631296,-82.9903360734737
14390 BLACKSTONE,3/8/13,DISM,42.392135158852895,-83.2486960005995
18949 BRAILE,3/8/13,DISM,42.4277218697693,-83.246627750784
14014 PATTON,3/8/13,DISM,42.3878526109399,-83.24293947308242
15126 STOUT,3/8/13,DISM,42.3998561904511,-83.24127599611279
14890 TRINITY,3/8/13,DISM,42.3969602515846,-83.24777987178659
3523 JOS CAMPAU,3/7/13,DISM,,
3309 W WARREN,3/7/13,DISM,42.3455904073113,-83.09821468033891
13948 LESURE,3/7/13,DISM,42.388753200029896,-83.1796648651669
11641 ST MARYS,3/7/13,DISM,42.3731779759107,-83.20513285053259
4030 35TH,3/7/13,DISM,,
3326 E HANCOCK,3/7/13,DISM,42.3669998162738,-83.03281888570271
6357 DEVEREAUX,3/7/13,DISM,42.338649056367004,-83.12724900948109
3145 MILITARY,3/7/13,DISM,42.3252683695394,-83.11501850709621
5032 23RD,3/7/13,DISM,,
5914 NORTHFIELD,3/7/13,DISM,42.346154808563,-83.12123932259401
6406 IRONWOOD,3/7/13,DISM,42.3512941938231,-83.1209179864693
4415 ROOSEVELT,3/7/13,DISM,42.3404230033139,-83.1004165730734
4586 ROOSEVELT,3/7/13,DISM,42.34276212076421,-83.1012245419566
5166 -68 TILLMAN,3/7/13,DISM,,
1352 W GRAND BLVD,3/7/13,DISM,42.340483618293206,-83.1042329547565
3438 W WARREN,3/7/13,DISM,42.34549570626921,-83.10053108468209
6417 WHITEWOOD,3/7/13,DISM,42.3514692398821,-83.12048369425109
3525 JEFFRIES,3/7/13,DISM,42.3362619108297,-83.0916733839681
2668 15TH,3/7/13,DISM,,
2713 EARLE PL,3/7/13,DISM,42.344128727413995,-83.09162401225291
4269 24TH,3/7/13,DISM,,
2750 POPLAR,3/7/13,DISM,42.342050510890495,-83.0907101343199
571 JOSEPHINE,3/7/13,DISM,42.384905035075796,-83.07407736047459
7450 KIPLING,3/7/13,DISM,42.3671010020775,-83.0887442661572
3637 E PALMER,3/7/13,DISM,42.3753747559131,-83.0330361835446
9403 JAMESON,3/7/13,DISM,42.36900782849001,-82.98962014260091
4874 COOPER,3/7/13,DISM,42.38110314511921,-82.99839957838729
3590 E PALMER,3/7/13,DISM,42.374547584772394,-83.0334807042175
5442 ELMWOOD,3/7/13,DISM,42.3719699213416,-83.03634987552941
5136- 68 BURNS,3/7/13,DISM,,
5022 CHENE,3/7/13,DISM,42.366136052823,-83.0407190815658
3523 ELMWOOD,3/7/13,DISM,42.35804494554221,-83.02696378078541
3103 MCCLELLAN,3/7/13,DISM,42.3687409459614,-82.99209218443791
3875 EASTLAWN,3/7/13,DISM,42.3867851786468,-82.9576320595495
5568 GRANDY,3/7/13,DISM,42.3716532986874,-83.04185475974991
4850 LODEWYCK,3/7/13,DISM,42.4086786872015,-82.9194874545869
3887 EASTLAWN,3/7/13,DISM,42.3869577822482,-82.95774547206241
5874 GUNSTON,3/7/13,DISM,42.3952099349409,-82.98543320649291
2000 DAVIS PLACE,3/7/13,DISM,42.3645031209956,-83.0450449521404
6306 LODEWYCK,3/7/13,DISM,42.4195816610927,-82.9266844092026
5321 MCDOUGALL,3/7/13,DISM,42.3699556517294,-83.0378342965786
4832 LODEWYCK,3/7/13,DISM,42.40844732033379,-82.9193340440482
5509 JOS CAMPAU,3/7/13,DISM,,
2900 MCDOUGALL AKA CHARLEVOIX,3/7/13,DISM,,
4528 LODEWYCK,3/7/13,DISM,42.40659637650521,-82.9180839711068
2939 GRATIOT,3/7/13,DISM,42.3562976170045,-83.0299652410321
2232 E KIRBY,3/7/13,DISM,42.3680849639546,-83.0440960005497
3717 MITCHELL,3/7/13,DISM,42.358775835241204,-83.03159842566409
5564 CHENE,3/7/13,DISM,42.3709135571557,-83.04388796174871
7731 VAUGHAN,3/7/13,DISM,42.3486688709178,-83.2371729361334
12681 - 83 STOEPEL,3/7/13,DISM,,
14303 OHIO,3/7/13,DISM,42.3932205668441,-83.1555265333875
3518 15TH,3/7/13,DISM,,
20670 MCCORMICK,3/6/13,DISM,42.4256656706471,-82.92938987672
5744 ROHNS,3/6/13,DISM,42.385115605222296,-83.0069624057833
4214 BALFOUR,3/6/13,DISM,42.3949211783445,-82.9430597461032
3586 E PALMER,3/5/13,DISM,42.374503767043294,-83.0335675815186
3135 ELMWOOD,3/5/13,DISM,42.3567449131313,-83.0260923572082
9550 GOODWIN,3/5/13,DISM,42.3893575211705,-83.0734787199546
240 SMITH,3/5/13,DISM,,
1429 COLLINGWOOD,3/5/13,DISM,42.3854312891419,-83.0990965777341
2530 TAYLOR,3/5/13,DISM,42.372700605548786,-83.10751598602259
825 COLLINGWOOD,3/5/13,DISM,42.3876478700966,-83.0930558364942
5142 SCOTTEN,3/5/13,DISM,42.3439378672212,-83.1099937718182
4263 24TH,3/5/13,DISM,,
4607 18TH,3/5/13,DISM,,
6001 30TH,3/5/13,DISM,,
6402 HAZLETT,3/5/13,DISM,42.350090005926,-83.1253247020152
4907 CAMPBELL,3/5/13,DISM,42.3376191817788,-83.11909463231379
6362 WHITEWOOD,3/5/13,DISM,42.3507442259154,-83.11986115215291
3026 17TH,3/5/13,DISM,,
4329 BUCHANAN,3/5/13,DISM,42.337321522924,-83.1079923005372
3334 - 36 W. WARREN,3/5/13,DISM,,
5902 NORTHFIELD,3/5/13,DISM,42.346008891526,-83.1211360519703
4146 ROOSEVELT,3/5/13,DISM,42.3396743010609,-83.0992719769155
4644 MCKINLEY,3/5/13,DISM,42.3422131036856,-83.1021778241229
5667 OTIS,3/5/13,DISM,42.3283050375799,-83.110935016841
6417 NORTHFIELD,3/5/13,DISM,42.35035307600771,-83.12494398100971
3187 E VERNOR,3/5/13,DISM,42.3528203498944,-83.0240878115816
3385 E HANCOCK,3/5/13,DISM,42.3676765043634,-83.032183917357
5640 OTIS,3/5/13,DISM,42.3289051783121,-83.1108008134367
2722 LIVERNOIS,3/5/13,DISM,42.3217712587973,-83.1131016374881
530 W HOLLYWOOD,3/4/13,DISM,42.4307558335927,-83.1097189774275
19689 CAMERON,3/4/13,DISM,42.4387700047656,-83.09410827868321
2821 PIERCE,3/4/13,DISM,42.35565024579021,-83.03099650049991
14948 COYLE,3/4/13,DISM,42.3989929498861,-83.1933998492954
15325 ILENE,3/4/13,DISM,42.4029189005826,-83.16217946261509
16166 TULLER,3/4/13,DISM,,
15506 OHIO,3/4/13,DISM,42.4059261149555,-83.1551902261757
9234 PREVOST,3/4/13,DISM,42.36329792321421,-83.2011442435449
4340 PHILIP,3/4/13,DISM,42.3916943108295,-82.95364817273929
4724 MT ELLIOTT,3/4/13,DISM,42.3688657120454,-83.026230104119
9410 LAUDER,3/4/13,DISM,42.3648557585181,-83.18931328723349
4620- 22 HELEN,3/4/13,DISM,,
4701 LENOX,3/4/13,DISM,42.3907901535719,-82.9649675289004
2597 HURLBUT,3/4/13,DISM,42.368473812118,-82.9860664888716
6426 FAUST,3/4/13,DISM,42.33790894560271,-83.22025244690691
8279 ROSEMONT,3/4/13,DISM,42.353526255521395,-83.21908091672891
2541 HURLBUT,3/4/13,DISM,42.3678497427458,-82.98561557672541
6797 MINOCK,3/4/13,DISM,42.34093531207871,-83.2319464733731
5068 MAXWELL,3/4/13,DISM,42.3777945224941,-83.0110203770066
14280 ROBSON,3/4/13,DISM,42.3914396,-83.19221689999998
5998 CANTON,3/4/13,DISM,42.38131907500961,-83.0268642701407
5555 CANTON,3/4/13,DISM,42.3775657230381,-83.0250511971651
5549 CANTON,3/4/13,DISM,42.3774916188599,-83.0250029857648
6914 E FERRY,3/4/13,DISM,42.3768767489617,-83.0237553812856
5466 CANTON,3/4/13,DISM,42.376850725719294,-83.0239522163906
16520 - 50 SCHAEFER,3/4/13,DISM,,
7725 E FERRY,3/4/13,DISM,42.379865394867295,-83.0172122006598
5477 HOLCOMB,3/4/13,DISM,42.3846320723278,-83.00607888286041
5967 SENECA,3/4/13,DISM,42.385951348035704,-83.0138783426305
5111 FIELD,3/4/13,DISM,42.37486470550179,-83.0187324514706
5511 BALDWIN,3/4/13,DISM,42.3794023600351,-83.01793536324391
4869 RADNOR,3/4/13,DISM,42.409287319198214,-82.9183523712982
11937 OLGA,3/4/13,DISM,42.3952755785755,-82.98248583845108
14123 ALMA,3/4/13,DISM,42.4216342700621,-82.97900911977621
9925 METTETAL,3/4/13,DISM,42.3681359766768,-83.20613556651391
19367 FAIRPORT,3/4/13,DISM,42.43758031117871,-82.991669859002
14131 ALMA,3/4/13,DISM,42.4216364309114,-82.978787132072
3120 E BRENTWOOD,3/4/13,DISM,42.4318517309803,-83.0703894013536
18131 SCHOENHERR,3/4/13,DISM,42.4292485544145,-82.985242276219
12093 BARLOW,3/4/13,DISM,42.41921404268521,-82.99031542476
13680 CEDARGROVE,3/4/13,DISM,42.425186795927,-82.98049829431051
14841 LIBERAL,3/4/13,DISM,42.44033652973121,-82.968990340741
15072 GLENWOOD,3/4/13,DISM,42.4306045953021,-82.9663385476735
11661 WAYBURN,3/4/13,DISM,42.424815321017796,-82.95133215385779
15305 PARK GROVE,3/4/13,DISM,42.4303368069461,-82.9632483147808
10513 ROXBURY,3/4/13,DISM,42.4158021185356,-82.9545046936303
15030 LINNHURST,3/4/13,DISM,42.4313335027326,-82.9671282695187
17232 GITRE,3/4/13,DISM,42.4269595324178,-82.9898814139156
14858 ROCHELLE,3/4/13,DISM,42.4229259431083,-82.9687859596877
11600 NOTTINGHAM,3/4/13,DISM,42.4268516395035,-82.9420472293128
12533 RACINE,3/4/13,DISM,42.420441704899396,-82.99348499186459
14500 LINNHURST,3/4/13,DISM,42.43115316629471,-82.9732173145008
